|6.6.6
peridotite_stx11_1.tab                                                                              
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  124244.        1478.79        3618.30        8.84996        4.79889     
  125759.        1478.79        3623.65        8.86395        4.80277     
  127274.        1478.79        3631.62        8.89107        4.81667     
  128789.        1478.79        3696.63        9.16074        4.99598     
  130304.        1478.79        3749.69        9.38431        5.14229     
  131819.        1478.79        3754.06        9.39681        5.14607     
  133334.        1478.79        3759.79        9.41176        5.15012     
  134849.        1478.79        3764.91        9.42547        5.15400     
  136365.        1478.79        3769.61        9.43839        5.15784     
  137880.        1478.79        3774.86        9.45214        5.16168     
  139395.        1478.79        3780.46        9.46680        5.16594     
  140910.        1478.79        3784.29        9.47940        5.17124     
  142425.        1478.79        3788.33        9.49269        5.17700     
  143940.        1478.79        3792.38        9.50654        5.18343     
  145455.        1478.79        3796.42        9.51952        5.18889     
  146970.        1478.79        3800.28        9.53201        5.19413     
  148485.        1478.79        3804.36        9.54543        5.20012     
  150000.        1478.79        3808.18        9.55792        5.20550     
  10.0000        1492.93        3149.65        6.62492        3.21507     
  1525.05        1492.93        3162.57        7.36581        4.23209     
  3040.10        1492.93        3174.19        7.39939        4.25149     
  4555.15        1492.93        3190.25        7.43393        4.27991     
  6070.20        1492.93        3204.51        7.46173        4.30421     
  7585.25        1492.93        3245.28        7.52850        4.38249     
  9100.30        1492.93        3250.56        7.54889        4.38775     
  10615.4        1492.93        3255.79        7.56916        4.39301     
  12130.4        1492.93        3260.96        7.58901        4.39817     
  13645.5        1492.93        3266.10        7.60872        4.40330     
  15160.5        1492.93        3271.20        7.62817        4.40835     
  16675.6        1492.93        3276.25        7.64752        4.41342     
  18190.6        1492.93        3300.34        7.75798        4.44740     
  19705.7        1492.93        3308.34        7.79190        4.45672     
  21220.7        1492.93        3315.95        7.82407        4.46565     
  22735.8        1492.93        3322.59        7.85097        4.47322     
  24250.8        1492.93        3327.90        7.87093        4.47880     
  25765.9        1492.93        3334.59        7.89798        4.48660     
  27280.9        1492.93        3340.09        7.91890        4.49265     
  28796.0        1492.93        3346.33        7.94364        4.49977     
  30311.0        1492.93        3350.63        7.95844        4.50414     
  31826.1        1492.93        3356.75        7.98252        4.51132     
  33341.1        1492.93        3362.45        8.00430        4.51754     
  34856.2        1492.93        3366.35        8.01702        4.52148     
  36371.2        1492.93        3372.02        8.03867        4.52787     
  37886.3        1492.93        3376.26        8.05323        4.53215     
  39401.3        1492.93        3381.25        8.07129        4.53747     
  40916.4        1492.93        3386.10        8.08876        4.54280     
  42431.4        1492.93        3390.18        8.10236        4.54683     
  43946.5        1492.93        3394.87        8.11903        4.55188     
  45461.5        1492.93        3399.17        8.13386        4.55636     
  46976.6        1492.93        3403.64        8.14930        4.56101     
  48491.6        1492.93        3408.19        8.16514        4.56592     
  50006.7        1492.93        3412.18        8.17836        4.56977     
  51521.7        1492.93        3416.55        8.19347        4.57446     
  53036.8        1492.93        3420.94        8.20841        4.57893     
  54551.8        1492.93        3424.93        8.22186        4.58295     
  56066.9        1492.93        3429.29        8.23663        4.58751     
  57581.9        1492.93        3433.41        8.25042        4.59174     
  59097.0        1492.93        3437.53        8.26429        4.59596     
  60612.0        1492.93        3441.59        8.27785        4.60003     
  62127.1        1492.93        3445.67        8.29153        4.60428     
  63642.1        1492.93        3449.73        8.30500        4.60836     
  65157.2        1492.93        3453.78        8.31840        4.61245     
  66672.2        1492.93        3457.78        8.33174        4.61651     
  68187.3        1492.93        3461.83        8.34509        4.62047     
  69702.3        1492.93        3465.72        8.35799        4.62440     
  71217.4        1492.93        3469.88        8.37176        4.62878     
  72732.4        1492.93        3473.68        8.38424        4.63249     
  74247.5        1492.93        3477.70        8.39747        4.63658     
  75762.5        1492.93        3481.74        8.41077        4.64074     
  77277.6        1492.93        3485.59        8.42337        4.64457     
  78792.6        1492.93        3489.56        8.43629        4.64849     
  80307.7        1492.93        3493.41        8.44900        4.65246     
  81822.7        1492.93        3497.36        8.46183        4.65644     
  83337.8        1492.93        3501.31        8.47454        4.66024     
  84852.8        1492.93        3505.24        8.48748        4.66441     
  86367.9        1492.93        3509.06        8.49985        4.66817     
  87882.9        1492.93        3512.93        8.51244        4.67213     
  89398.0        1492.93        3516.84        8.52500        4.67593     
  90913.0        1492.93        3520.82        8.53778        4.67991     
  92428.1        1492.93        3524.76        8.55051        4.68396     
  93943.1        1492.93        3528.57        8.56273        4.68776     
  95458.2        1492.93        3532.45        8.57521        4.69171     
  96973.2        1492.93        3536.42        8.58788        4.69569     
  98488.3        1492.93        3540.52        8.60089        4.69987     
  100003.        1492.93        3544.70        8.61415        4.70422     
  101518.        1492.93        3548.28        8.62556        4.70765     
  103033.        1492.93        3552.49        8.63895        4.71219     
  104548.        1492.93        3556.56        8.65176        4.71636     
  106064.        1492.93        3560.52        8.66415        4.72029     
  107579.        1492.93        3565.31        8.67895        4.72546     
  109094.        1492.93        3568.78        8.68998        4.72888     
  110609.        1492.93        3573.13        8.70321        4.73324     
  112124.        1492.93        3577.34        8.71643        4.73785     
  113639.        1492.93        3581.82        8.73014        4.74259     
  115154.        1492.93        3585.97        8.74276        4.74676     
  116669.        1492.93        3592.62        8.76231        4.75460     
  118184.        1492.93        3598.44        8.78356        4.76704     
  119699.        1492.93        3604.86        8.80802        4.78271     
  121214.        1492.93        3608.01        8.81836        4.78643     
  122729.        1492.93        3614.31        8.83405        4.79033     
  124244.        1492.93        3618.46        8.84597        4.79404     
  125759.        1492.93        3622.10        8.85695        4.79766     
  127274.        1492.93        3628.02        8.87191        4.80167     
  128789.        1492.93        3683.85        9.10115        4.95305     
  130304.        1492.93        3748.37        9.37817        5.13769     
  131819.        1492.93        3754.47        9.39373        5.14166     
  133334.        1492.93        3759.56        9.40749        5.14560     
  134849.        1492.93        3764.56        9.42108        5.14955     
  136365.        1492.93        3769.55        9.43444        5.15337     
  137880.        1492.93        3774.75        9.44813        5.15722     
  139395.        1492.93        3779.30        9.46165        5.16217     
  140910.        1492.93        3783.24        9.47453        5.16758     
  142425.        1492.93        3787.32        9.48795        5.17339     
  143940.        1492.93        3791.35        9.50149        5.17951     
  145455.        1492.93        3795.33        9.51406        5.18456     
  146970.        1492.93        3799.38        9.52763        5.19074     
  148485.        1492.93        3803.37        9.54073        5.19648     
  150000.        1492.93        3806.95        9.55227        5.20121     
  10.0000        1507.07        3148.15        6.61411        3.20939     
  1525.05        1507.07        3159.33        7.35085        4.22305     
  3040.10        1507.07        3172.52        7.38921        4.24602     
  4555.15        1507.07        3188.11        7.42313        4.27347     
  6070.20        1507.07        3204.74        7.45374        4.30280     
  7585.25        1507.07        3243.32        7.51764        4.37676     
  9100.30        1507.07        3248.63        7.53831        4.38210     
  10615.4        1507.07        3253.88        7.55863        4.38737     
  12130.4        1507.07        3259.07        7.57857        4.39254     
  13645.5        1507.07        3264.22        7.59831        4.39771     
  15160.5        1507.07        3269.34        7.61791        4.40282     
  16675.6        1507.07        3274.40        7.63712        4.40782     
  18190.6        1507.07        3297.24        7.74201        4.44009     
  19705.7        1507.07        3305.00        7.77486        4.44910     
  21220.7        1507.07        3311.11        7.79909        4.45589     
  22735.8        1507.07        3317.73        7.82597        4.46342     
  24250.8        1507.07        3324.60        7.85403        4.47131     
  25765.9        1507.07        3329.63        7.87267        4.47665     
  27280.9        1507.07        3336.05        7.89840        4.48399     
  28796.0        1507.07        3341.52        7.91919        4.48999     
  30311.0        1507.07        3348.79        7.94924        4.49863     
  31826.1        1507.07        3355.76        7.97771        4.50691     
  33341.1        1507.07        3360.68        7.99557        4.51220     
  34856.2        1507.07        3364.16        8.00609        4.51546     
  36371.2        1507.07        3369.71        8.02725        4.52159     
  37886.3        1507.07        3374.59        8.04489        4.52687     
  39401.3        1507.07        3379.93        8.06482        4.53281     
  40916.4        1507.07        3384.06        8.07865        4.53703     
  42431.4        1507.07        3388.38        8.09348        4.54148     
  43946.5        1507.07        3393.42        8.11186        4.54701     
  45461.5        1507.07        3397.61        8.12604        4.55128     
  46976.6        1507.07        3402.31        8.14265        4.55639     
  48491.6        1507.07        3406.58        8.15725        4.56084     
  50006.7        1507.07        3410.55        8.17036        4.56464     
  51521.7        1507.07        3415.15        8.18640        4.56957     
  53036.8        1507.07        3419.16        8.19979        4.57351     
  54551.8        1507.07        3423.67        8.21528        4.57836     
  56066.9        1507.07        3427.60        8.22841        4.58224     
  57581.9        1507.07        3431.91        8.24291        4.58679     
  59097.0        1507.07        3436.07        8.25690        4.59099     
  60612.0        1507.07        3440.13        8.27061        4.59525     
  62127.1        1507.07        3444.27        8.28440        4.59939     
  63642.1        1507.07        3448.30        8.29781        4.60347     
  65157.2        1507.07        3452.35        8.31127        4.60765     
  66672.2        1507.07        3456.37        8.32463        4.61161     
  68187.3        1507.07        3460.42        8.33808        4.61582     
  69702.3        1507.07        3464.50        8.35154        4.61992     
  71217.4        1507.07        3468.45        8.36458        4.62391     
  72732.4        1507.07        3472.37        8.37750        4.62781     
  74247.5        1507.07        3476.38        8.39066        4.63187     
  75762.5        1507.07        3480.28        8.40353        4.63577     
  77277.6        1507.07        3484.38        8.41693        4.63999     
  78792.6        1507.07        3488.26        8.42966        4.64391     
  80307.7        1507.07        3492.15        8.44244        4.64785     
  81822.7        1507.07        3496.11        8.45524        4.65170     
  83337.8        1507.07        3499.95        8.46779        4.65560     
  84852.8        1507.07        3503.96        8.48088        4.65977     
  86367.9        1507.07        3507.77        8.49322        4.66349     
  87882.9        1507.07        3511.73        8.50609        4.66760     
  89398.0        1507.07        3515.71        8.51889        4.67155     
  90913.0        1507.07        3519.47        8.53099        4.67521     
  92428.1        1507.07        3523.54        8.54419        4.67949     
  93943.1        1507.07        3527.28        8.55610        4.68306     
  95458.2        1507.07        3531.29        8.56900        4.68721     
  96973.2        1507.07        3535.25        8.58160        4.69113     
  98488.3        1507.07        3539.06        8.59382        4.69495     
  100003.        1507.07        3543.36        8.60745        4.69949     
  101518.        1507.07        3547.05        8.61925        4.70317     
  103033.        1507.07        3551.15        8.63223        4.70740     
  104548.        1507.07        3555.12        8.64474        4.71140     
  106064.        1507.07        3559.54        8.65850        4.71603     
  107579.        1507.07        3564.18        8.67297        4.72110     
  109094.        1507.07        3567.86        8.68454        4.72473     
  110609.        1507.07        3572.29        8.69823        4.72942     
  112124.        1507.07        3576.08        8.71005        4.73320     
  113639.        1507.07        3580.84        8.72453        4.73835     
  115154.        1507.07        3586.18        8.74054        4.74428     
  116669.        1507.07        3589.56        8.75116        4.74755     
  118184.        1507.07        3594.47        8.76589        4.75294     
  119699.        1507.07        3602.91        8.79679        4.77268     
  121214.        1507.07        3609.48        8.81687        4.78196     
  122729.        1507.07        3613.75        8.82901        4.78568     
  124244.        1507.07        3615.95        8.83723        4.78878     
  125759.        1507.07        3621.07        8.85067        4.79244     
  127274.        1507.07        3626.60        8.86488        4.79630     
  128789.        1507.07        3654.19        8.97282        4.86468     
  130304.        1507.07        3736.71        9.32168        5.09716     
  131819.        1507.07        3753.98        9.38910        5.13716     
  133334.        1507.07        3758.68        9.40207        5.14094     
  134849.        1507.07        3763.29        9.41486        5.14473     
  136365.        1507.07        3769.28        9.43019        5.14891     
  137880.        1507.07        3774.36        9.44411        5.15331     
  139395.        1507.07        3778.33        9.45671        5.15821     
  140910.        1507.07        3782.28        9.46955        5.16355     
  142425.        1507.07        3786.21        9.48293        5.16968     
  143940.        1507.07        3790.41        9.49704        5.17612     
  145455.        1507.07        3794.10        9.50840        5.18025     
  146970.        1507.07        3798.36        9.52272        5.18694     
  148485.        1507.07        3801.92        9.53399        5.19132     
  150000.        1507.07        3806.30        9.54883        5.19846     
  10.0000        1521.21        3146.76        6.60298        3.20351     
  1525.05        1521.21        3159.96        7.34548        4.22259     
  3040.10        1521.21        3171.66        7.38092        4.24227     
  4555.15        1521.21        3187.51        7.41419        4.27024     
  6070.20        1521.21        3204.53        7.44513        4.30046     
  7585.25        1521.21        3241.35        7.50692        4.37106     
  9100.30        1521.21        3246.67        7.52748        4.37640     
  10615.4        1521.21        3251.94        7.54790        4.38170     
  12130.4        1521.21        3257.17        7.56811        4.38694     
  13645.5        1521.21        3262.35        7.58799        4.39211     
  15160.5        1521.21        3267.48        7.60766        4.39723     
  16675.6        1521.21        3272.58        7.62724        4.40235     
  18190.6        1521.21        3277.60        7.64626        4.40736     
  19705.7        1521.21        3302.29        7.76054        4.44221     
  21220.7        1521.21        3310.58        7.79640        4.45213     
  22735.8        1521.21        3318.51        7.83005        4.46150     
  24250.8        1521.21        3325.13        7.85690        4.46907     
  25765.9        1521.21        3328.66        7.86765        4.47231     
  27280.9        1521.21        3335.88        7.89759        4.48078     
  28796.0        1521.21        3341.68        7.92012        4.48728     
  30311.0        1521.21        3347.44        7.94241        4.49374     
  31826.1        1521.21        3353.90        7.96834        4.50130     
  33341.1        1521.21        3358.95        7.98690        4.50674     
  34856.2        1521.21        3363.90        8.00493        4.51208     
  36371.2        1521.21        3368.73        8.02234        4.51728     
  37886.3        1521.21        3373.13        8.03754        4.52189     
  39401.3        1521.21        3377.99        8.05505        4.52716     
  40916.4        1521.21        3382.58        8.07125        4.53211     
  42431.4        1521.21        3387.38        8.08848        4.53720     
  43946.5        1521.21        3391.86        8.10410        4.54200     
  45461.5        1521.21        3396.32        8.11960        4.54677     
  46976.6        1521.21        3400.71        8.13474        4.55132     
  48491.6        1521.21        3405.06        8.14963        4.55577     
  50006.7        1521.21        3409.39        8.16441        4.56023     
  51521.7        1521.21        3413.67        8.17899        4.56465     
  53036.8        1521.21        3417.84        8.19295        4.56889     
  54551.8        1521.21        3422.10        8.20748        4.57330     
  56066.9        1521.21        3426.27        8.22151        4.57756     
  57581.9        1521.21        3430.44        8.23554        4.58184     
  59097.0        1521.21        3434.62        8.24961        4.58609     
  60612.0        1521.21        3438.72        8.26338        4.59029     
  62127.1        1521.21        3442.81        8.27707        4.59446     
  63642.1        1521.21        3446.88        8.29065        4.59858     
  65157.2        1521.21        3450.94        8.30418        4.60271     
  66672.2        1521.21        3455.01        8.31771        4.60687     
  68187.3        1521.21        3459.07        8.33117        4.61103     
  69702.3        1521.21        3463.09        8.34447        4.61509     
  71217.4        1521.21        3467.10        8.35767        4.61914     
  72732.4        1521.21        3471.09        8.37083        4.62318     
  74247.5        1521.21        3475.08        8.38394        4.62721     
  75762.5        1521.21        3479.04        8.39699        4.63119     
  77277.6        1521.21        3483.04        8.41008        4.63525     
  78792.6        1521.21        3486.98        8.42301        4.63923     
  80307.7        1521.21        3490.92        8.43592        4.64322     
  81822.7        1521.21        3494.77        8.44846        4.64703     
  83337.8        1521.21        3498.70        8.46127        4.65100     
  84852.8        1521.21        3502.62        8.47402        4.65494     
  86367.9        1521.21        3506.54        8.48674        4.65889     
  87882.9        1521.21        3510.44        8.49937        4.66281     
  89398.0        1521.21        3514.35        8.51202        4.66674     
  90913.0        1521.21        3518.26        8.52463        4.67067     
  92428.1        1521.21        3522.16        8.53720        4.67459     
  93943.1        1521.21        3526.07        8.54975        4.67849     
  95458.2        1521.21        3529.96        8.56222        4.68236     
  96973.2        1521.21        3533.92        8.57491        4.68640     
  98488.3        1521.21        3537.93        8.58776        4.69057     
  100003.        1521.21        3541.91        8.60046        4.69466     
  101518.        1521.21        3545.92        8.61319        4.69873     
  103033.        1521.21        3549.92        8.62584        4.70278     
  104548.        1521.21        3554.04        8.63884        4.70704     
  106064.        1521.21        3558.46        8.65262        4.71168     
  107579.        1521.21        3563.15        8.66721        4.71681     
  109094.        1521.21        3566.69        8.67844        4.72030     
  110609.        1521.21        3571.16        8.69224        4.72504     
  112124.        1521.21        3574.99        8.70416        4.72884     
  113639.        1521.21        3579.46        8.71791        4.73362     
  115154.        1521.21        3584.04        8.73184        4.73851     
  116669.        1521.21        3588.69        8.74600        4.74359     
  118184.        1521.21        3593.54        8.76057        4.74888     
  119699.        1521.21        3599.39        8.77776        4.75557     
  121214.        1521.21        3603.87        8.79135        4.76055     
  122729.        1521.21        3611.25        8.82060        4.78081     
  124244.        1521.21        3616.78        8.83498        4.78472     
  125759.        1521.21        3621.66        8.84811        4.78853     
  127274.        1521.21        3625.90        8.85994        4.79203     
  128789.        1521.21        3633.17        8.88099        4.80053     
  130304.        1521.21        3705.70        9.18485        5.00360     
  131819.        1521.21        3752.97        9.38337        5.13244     
  133334.        1521.21        3758.35        9.39772        5.13649     
  134849.        1521.21        3763.57        9.41164        5.14045     
  136365.        1521.21        3768.78        9.42545        5.14438     
  137880.        1521.21        3773.30        9.43886        5.14915     
  139395.        1521.21        3777.19        9.45182        5.15477     
  140910.        1521.21        3781.23        9.46465        5.15983     
  142425.        1521.21        3785.17        9.47745        5.16517     
  143940.        1521.21        3789.06        9.49020        5.17058     
  145455.        1521.21        3793.39        9.50457        5.17712     
  146970.        1521.21        3796.87        9.51582        5.18162     
  148485.        1521.21        3800.97        9.52944        5.18781     
  150000.        1521.21        3805.09        9.54313        5.19409     
  10.0000        1535.35        3145.44        6.59165        3.19749     
  1525.05        1535.35        3159.40        7.33704        4.21955     
  3040.10        1535.35        3171.77        7.37433        4.24076     
  4555.15        1535.35        3188.31        7.40661        4.27004     
  6070.20        1535.35        3208.75        7.44152        4.30750     
  7585.25        1535.35        3239.38        7.49608        4.36533     
  9100.30        1535.35        3244.72        7.51674        4.37069     
  10615.4        1535.35        3250.04        7.53752        4.37604     
  12130.4        1535.35        3255.28        7.55779        4.38130     
  13645.5        1535.35        3260.46        7.57760        4.38652     
  15160.5        1535.35        3265.62        7.59746        4.39166     
  16675.6        1535.35        3270.72        7.61705        4.39680     
  18190.6        1535.35        3275.78        7.63630        4.40187     
  19705.7        1535.35        3299.74        7.74769        4.43552     
  21220.7        1535.35        3308.25        7.78443        4.44577     
  22735.8        1535.35        3315.75        7.81598        4.45459     
  24250.8        1535.35        3322.08        7.84136        4.46174     
  25765.9        1535.35        3326.95        7.85910        4.46681     
  27280.9        1535.35        3333.38        7.88497        4.47436     
  28796.0        1535.35        3338.42        7.90352        4.47968     
  30311.0        1535.35        3346.50        7.93797        4.48953     
  31826.1        1535.35        3351.87        7.95822        4.49543     
  33341.1        1535.35        3357.15        7.97799        4.50139     
  34856.2        1535.35        3360.76        7.98901        4.50474     
  36371.2        1535.35        3366.80        8.01273        4.51165     
  37886.3        1535.35        3371.70        8.03048        4.51697     
  39401.3        1535.35        3376.29        8.04670        4.52189     
  40916.4        1535.35        3381.05        8.06371        4.52700     
  42431.4        1535.35        3385.72        8.08031        4.53200     
  43946.5        1535.35        3390.22        8.09598        4.53682     
  45461.5        1535.35        3394.65        8.11130        4.54136     
  46976.6        1535.35        3399.06        8.12653        4.54598     
  48491.6        1535.35        3403.49        8.14187        4.55073     
  50006.7        1535.35        3407.76        8.15627        4.55504     
  51521.7        1535.35        3412.13        8.17132        4.55962     
  53036.8        1535.35        3416.40        8.18578        4.56401     
  54551.8        1535.35        3420.57        8.19987        4.56827     
  56066.9        1535.35        3424.81        8.21421        4.57264     
  57581.9        1535.35        3429.03        8.22843        4.57707     
  59097.0        1535.35        3433.16        8.24235        4.58122     
  60612.0        1535.35        3437.30        8.25621        4.58544     
  62127.1        1535.35        3441.39        8.26992        4.58962     
  63642.1        1535.35        3445.51        8.28372        4.59390     
  65157.2        1535.35        3449.57        8.29724        4.59801     
  66672.2        1535.35        3453.65        8.31080        4.60219     
  68187.3        1535.35        3457.66        8.32405        4.60612     
  69702.3        1535.35        3461.70        8.33743        4.61025     
  71217.4        1535.35        3465.76        8.35087        4.61443     
  72732.4        1535.35        3469.76        8.36402        4.61846     
  74247.5        1535.35        3473.75        8.37718        4.62252     
  75762.5        1535.35        3477.74        8.39029        4.62657     
  77277.6        1535.35        3481.67        8.40321        4.63049     
  78792.6        1535.35        3485.71        8.41640        4.63459     
  80307.7        1535.35        3489.56        8.42904        4.63847     
  81822.7        1535.35        3493.50        8.44192        4.64246     
  83337.8        1535.35        3497.45        8.45479        4.64642     
  84852.8        1535.35        3501.37        8.46756        4.65039     
  86367.9        1535.35        3505.30        8.48030        4.65434     
  87882.9        1535.35        3509.23        8.49299        4.65828     
  89398.0        1535.35        3513.14        8.50565        4.66222     
  90913.0        1535.35        3517.10        8.51846        4.66626     
  92428.1        1535.35        3521.00        8.53103        4.67017     
  93943.1        1535.35        3524.91        8.54360        4.67408     
  95458.2        1535.35        3528.83        8.55616        4.67800     
  96973.2        1535.35        3532.79        8.56887        4.68204     
  98488.3        1535.35        3536.72        8.58135        4.68592     
  100003.        1535.35        3540.72        8.59414        4.69008     
  101518.        1535.35        3544.74        8.60690        4.69416     
  103033.        1535.35        3548.82        8.61987        4.69841     
  104548.        1535.35        3552.93        8.63284        4.70264     
  106064.        1535.35        3557.22        8.64631        4.70716     
  107579.        1535.35        3562.15        8.66157        4.71258     
  109094.        1535.35        3565.91        8.67339        4.71632     
  110609.        1535.35        3569.69        8.68524        4.72011     
  112124.        1535.35        3573.99        8.69856        4.72465     
  113639.        1535.35        3578.50        8.71244        4.72948     
  115154.        1535.35        3582.96        8.72611        4.73427     
  116669.        1535.35        3587.77        8.74066        4.73952     
  118184.        1535.35        3592.65        8.75538        4.74491     
  119699.        1535.35        3599.61        8.77554        4.75310     
  121214.        1535.35        3602.71        8.78530        4.75601     
  122729.        1535.35        3606.05        8.79567        4.75925     
  124244.        1535.35        3616.33        8.83020        4.78017     
  125759.        1535.35        3621.24        8.84337        4.78396     
  127274.        1535.35        3625.84        8.85600        4.78774     
  128789.        1535.35        3631.52        8.87029        4.79150     
  130304.        1535.35        3696.47        9.14038        4.97096     
  131819.        1535.35        3752.04        9.37795        5.12791     
  133334.        1535.35        3757.76        9.39281        5.13190     
  134849.        1535.35        3763.04        9.40685        5.13588     
  136365.        1535.35        3768.19        9.42080        5.14007     
  137880.        1535.35        3771.88        9.43250        5.14446     
  139395.        1535.35        3774.68        9.44098        5.14688     
  140910.        1535.35        3780.13        9.45951        5.15592     
  142425.        1535.35        3784.08        9.47233        5.16127     
  143940.        1535.35        3787.98        9.48515        5.16674     
  145455.        1535.35        3791.99        9.49832        5.17246     
  146970.        1535.35        3795.98        9.51150        5.17827     
  148485.        1535.35        3800.03        9.52491        5.18430     
  150000.        1535.35        3804.09        9.53837        5.19041     
  10.0000        1549.49        3144.14        6.58021        3.19140     
  1525.05        1549.49        3158.99        7.32881        4.21686     
  3040.10        1549.49        3170.99        7.36593        4.23722     
  4555.15        1549.49        3190.41        7.40047        4.27268     
  6070.20        1549.49        3222.82        7.45153        4.33479     
  7585.25        1549.49        3237.39        7.48510        4.35956     
  9100.30        1549.49        3242.76        7.50603        4.36498     
  10615.4        1549.49        3248.11        7.52700        4.37035     
  12130.4        1549.49        3253.38        7.54737        4.37566     
  13645.5        1549.49        3258.57        7.56732        4.38090     
  15160.5        1549.49        3263.72        7.58699        4.38607     
  16675.6        1549.49        3268.86        7.60676        4.39122     
  18190.6        1549.49        3273.92        7.62591        4.39628     
  19705.7        1549.49        3296.58        7.73134        4.42809     
  21220.7        1549.49        3304.54        7.76534        4.43751     
  22735.8        1549.49        3313.39        7.80391        4.44831     
  24250.8        1549.49        3317.23        7.81637        4.45179     
  25765.9        1549.49        3324.16        7.84488        4.45987     
  27280.9        1549.49        3329.86        7.86699        4.46631     
  28796.0        1549.49        3335.96        7.89105        4.47326     
  30311.0        1549.49        3344.45        7.92771        4.48362     
  31826.1        1549.49        3349.96        7.94870        4.48982     
  33341.1        1549.49        3355.21        7.96834        4.49571     
  34856.2        1549.49        3359.04        7.98048        4.49942     
  36371.2        1549.49        3365.13        8.00455        4.50651     
  37886.3        1549.49        3369.63        8.02018        4.51114     
  39401.3        1549.49        3374.44        8.03751        4.51638     
  40916.4        1549.49        3379.13        8.05416        4.52130     
  42431.4        1549.49        3384.07        8.07212        4.52680     
  43946.5        1549.49        3388.54        8.08764        4.53142     
  45461.5        1549.49        3392.98        8.10306        4.53602     
  46976.6        1549.49        3397.43        8.11848        4.54075     
  48491.6        1549.49        3401.86        8.13379        4.54547     
  50006.7        1549.49        3406.09        8.14792        4.54978     
  51521.7        1549.49        3410.56        8.16356        4.55455     
  53036.8        1549.49        3414.80        8.17780        4.55886     
  54551.8        1549.49        3419.05        8.19229        4.56329     
  56066.9        1549.49        3423.30        8.20669        4.56768     
  57581.9        1549.49        3427.47        8.22070        4.57200     
  59097.0        1549.49        3431.72        8.23511        4.57634     
  60612.0        1549.49        3435.86        8.24900        4.58057     
  62127.1        1549.49        3439.98        8.26282        4.58481     
  63642.1        1549.49        3444.10        8.27661        4.58908     
  65157.2        1549.49        3448.20        8.29029        4.59331     
  66672.2        1549.49        3452.24        8.30372        4.59734     
  68187.3        1549.49        3456.27        8.31705        4.60133     
  69702.3        1549.49        3460.31        8.33044        4.60542     
  71217.4        1549.49        3464.38        8.34387        4.60960     
  72732.4        1549.49        3468.42        8.35721        4.61374     
  74247.5        1549.49        3472.42        8.37040        4.61781     
  75762.5        1549.49        3476.42        8.38353        4.62185     
  77277.6        1549.49        3480.42        8.39667        4.62590     
  78792.6        1549.49        3484.39        8.40969        4.62992     
  80307.7        1549.49        3488.29        8.42246        4.63389     
  81822.7        1549.49        3492.24        8.43538        4.63788     
  83337.8        1549.49        3496.19        8.44828        4.64186     
  84852.8        1549.49        3500.12        8.46109        4.64582     
  86367.9        1549.49        3504.07        8.47388        4.64979     
  87882.9        1549.49        3508.01        8.48659        4.65374     
  89398.0        1549.49        3511.95        8.49936        4.65774     
  90913.0        1549.49        3515.90        8.51217        4.66177     
  92428.1        1549.49        3519.83        8.52485        4.66575     
  93943.1        1549.49        3523.77        8.53750        4.66969     
  95458.2        1549.49        3527.69        8.55008        4.67361     
  96973.2        1549.49        3531.62        8.56264        4.67754     
  98488.3        1549.49        3535.57        8.57522        4.68149     
  100003.        1549.49        3539.53        8.58782        4.68549     
  101518.        1549.49        3543.61        8.60084        4.68974     
  103033.        1549.49        3547.68        8.61378        4.69397     
  104548.        1549.49        3551.81        8.62684        4.69825     
  106064.        1549.49        3556.32        8.64093        4.70306     
  107579.        1549.49        3560.93        8.65525        4.70798     
  109094.        1549.49        3565.00        8.66802        4.71221     
  110609.        1549.49        3568.76        8.67989        4.71606     
  112124.        1549.49        3572.99        8.69299        4.72047     
  113639.        1549.49        3577.51        8.70688        4.72531     
  115154.        1549.49        3582.00        8.72065        4.73013     
  116669.        1549.49        3586.83        8.73530        4.73545     
  118184.        1549.49        3593.60        8.75511        4.74337     
  119699.        1549.49        3598.63        8.77015        4.74902     
  121214.        1549.49        3604.20        8.78655        4.75538     
  122729.        1549.49        3608.18        8.79867        4.75959     
  124244.        1549.49        3614.80        8.82340        4.77533     
  125759.        1549.49        3620.41        8.83764        4.77900     
  127274.        1549.49        3625.64        8.85155        4.78311     
  128789.        1549.49        3631.01        8.86560        4.78719     
  130304.        1549.49        3658.95        8.97603        4.85765     
  131819.        1549.49        3751.05        9.37236        5.12333     
  133334.        1549.49        3757.22        9.38808        5.12744     
  134849.        1549.49        3762.58        9.40224        5.13143     
  136365.        1549.49        3767.01        9.41536        5.13597     
  137880.        1549.49        3771.02        9.42851        5.14149     
  139395.        1549.49        3775.07        9.44151        5.14670     
  140910.        1549.49        3779.04        9.45440        5.15205     
  142425.        1549.49        3782.99        9.46726        5.15741     
  143940.        1549.49        3787.00        9.48045        5.16312     
  145455.        1549.49        3790.99        9.49356        5.16880     
  146970.        1549.49        3794.99        9.50675        5.17461     
  148485.        1549.49        3799.04        9.52019        5.18067     
  150000.        1549.49        3803.10        9.53361        5.18673     
  10.0000        1563.64        3142.88        6.56850        3.18517     
  1525.05        1563.64        3155.92        7.31392        4.20805     
