|6.6.6
peridotite_hpha02_1.tab                                                                             
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  107579.        1563.64        3538.31        8.65013        4.80623     
  109094.        1563.64        3542.00        8.66201        4.81126     
  110609.        1563.64        3545.68        8.67387        4.81623     
  112124.        1563.64        3549.34        8.68569        4.82117     
  113639.        1563.64        3552.98        8.69745        4.82606     
  115154.        1563.64        3556.62        8.70920        4.83101     
  116669.        1563.64        3560.22        8.72090        4.83582     
  118184.        1563.64        3563.85        8.73260        4.84077     
  119699.        1563.64        3567.46        8.74428        4.84571     
  121214.        1563.64        3571.05        8.75590        4.85059     
  122729.        1563.64        3574.63        8.76751        4.85547     
  124244.        1563.64        3578.20        8.77908        4.86031     
  125759.        1563.64        3581.75        8.79062        4.86516     
  127274.        1563.64        3585.30        8.80213        4.87002     
  128789.        1563.64        3588.84        8.81364        4.87486     
  130304.        1563.64        3592.36        8.82510        4.87969     
  131819.        1563.64        3595.88        8.83655        4.88450     
  133334.        1563.64        3599.39        8.84798        4.88931     
  134849.        1563.64        3602.88        8.85935        4.89409     
  136365.        1563.64        3606.37        8.87075        4.89890     
  137880.        1563.64        3609.83        8.88205        4.90365     
  139395.        1563.64        3613.30        8.89337        4.90843     
  140910.        1563.64        3616.76        8.90467        4.91319     
  142425.        1563.64        3620.21        8.91596        4.91795     
  143940.        1563.64        3623.64        8.92719        4.92268     
  145455.        1563.64        3627.09        8.93844        4.92746     
  146970.        1563.64        3630.51        8.94964        4.93218     
  148485.        1563.64        3633.91        8.96081        4.93689     
  150000.        1563.64        3637.31        8.97195        4.94160     
  10.0000        1577.78        3133.65        6.54908        3.00298     
  1525.05        1577.78        3151.95        6.58133        3.02227     
  3040.10        1577.78        3170.97        6.61579        3.04168     
  4555.15        1577.78        3191.29        6.65301        3.06221     
  6070.20        1577.78        3214.05        6.69376        3.08475     
  7585.25        1577.78        3221.68        6.72114        3.09346     
  9100.30        1577.78        3228.16        7.63453        4.38387     
  10615.4        1577.78        3233.04        7.65072        4.38987     
  12130.4        1577.78        3237.90        7.66688        4.39587     
  13645.5        1577.78        3242.75        7.68301        4.40189     
  15160.5        1577.78        3247.56        7.69904        4.40787     
  16675.6        1577.78        3252.36        7.71504        4.41386     
  18190.6        1577.78        3261.03        7.74473        4.42662     
  19705.7        1577.78        3269.58        7.77407        4.43927     
  21220.7        1577.78        3276.28        7.79708        4.44881     
  22735.8        1577.78        3284.03        7.82346        4.46013     
  24250.8        1577.78        3289.80        7.84296        4.46803     
  25765.9        1577.78        3296.88        7.86698        4.47835     
  27280.9        1577.78        3306.99        7.90028        4.49352     
  28796.0        1577.78        3312.42        7.91854        4.50098     
  30311.0        1577.78        3318.06        7.93744        4.50882     
  31826.1        1577.78        3325.22        7.96109        4.51918     
  33341.1        1577.78        3330.24        7.97779        4.52597     
  34856.2        1577.78        3334.84        7.99276        4.53193     
  36371.2        1577.78        3340.98        8.01308        4.54066     
  37886.3        1577.78        3345.75        8.02876        4.54705     
  39401.3        1577.78        3351.39        8.04726        4.55491     
  40916.4        1577.78        3355.86        8.06179        4.56079     
  42431.4        1577.78        3360.71        8.07751        4.56724     
  43946.5        1577.78        3365.86        8.09439        4.57433     
  45461.5        1577.78        3370.26        8.10860        4.58010     
  46976.6        1577.78        3375.24        8.12482        4.58688     
  48491.6        1577.78        3379.56        8.13869        4.59251     
  50006.7        1577.78        3384.05        8.15309        4.59846     
  51521.7        1577.78        3388.85        8.16872        4.60498     
  53036.8        1577.78        3393.09        8.18229        4.61048     
  54551.8        1577.78        3397.74        8.19733        4.61677     
  56066.9        1577.78        3401.91        8.21064        4.62217     
  57581.9        1577.78        3406.20        8.22440        4.62781     
  59097.0        1577.78        3410.72        8.23899        4.63391     
  60612.0        1577.78        3414.85        8.25215        4.63929     
  62127.1        1577.78        3419.24        8.26630        4.64517     
  63642.1        1577.78        3423.43        8.27963        4.65069     
  65157.2        1577.78        3427.57        8.29285        4.65612     
  66672.2        1577.78        3431.81        8.30646        4.66175     
  68187.3        1577.78        3435.83        8.31928        4.66700     
  69702.3        1577.78        3440.06        8.33286        4.67266     
  71217.4        1577.78        3444.09        8.34569        4.67794     
  72732.4        1577.78        3448.20        8.35884        4.68339     
  74247.5        1577.78        3452.26        8.37182        4.68877     
  75762.5        1577.78        3456.22        8.38440        4.69397     
  77277.6        1577.78        3460.29        8.39742        4.69938     
  78792.6        1577.78        3464.23        8.41003        4.70456     
  80307.7        1577.78        3468.19        8.42266        4.70980     
  81822.7        1577.78        3472.19        8.43550        4.71516     
  83337.8        1577.78        3476.12        8.44808        4.72035     
  84852.8        1577.78        3480.04        8.46058        4.72555     
  86367.9        1577.78        3483.93        8.47303        4.73071     
  87882.9        1577.78        3487.79        8.48534        4.73585     
  89398.0        1577.78        3491.70        8.49789        4.74106     
  90913.0        1577.78        3495.52        8.51008        4.74612     
  92428.1        1577.78        3499.38        8.52246        4.75127     
  93943.1        1577.78        3503.22        8.53477        4.75642     
  95458.2        1577.78        3507.00        8.54685        4.76145     
  96973.2        1577.78        3510.82        8.55914        4.76657     
  98488.3        1577.78        3514.58        8.57116        4.77159     
  100003.        1577.78        3518.35        8.58328        4.77665     
  101518.        1577.78        3522.12        8.59540        4.78169     
  103033.        1577.78        3525.86        8.60739        4.78672     
  104548.        1577.78        3529.58        8.61940        4.79172     
  106064.        1577.78        3533.29        8.63130        4.79671     
  107579.        1577.78        3536.97        8.64320        4.80162     
  109094.        1577.78        3540.69        8.65516        4.80668     
  110609.        1577.78        3544.36        8.66695        4.81162     
  112124.        1577.78        3548.03        8.67884        4.81661     
  113639.        1577.78        3551.68        8.69060        4.82153     
  115154.        1577.78        3555.32        8.70237        4.82644     
  116669.        1577.78        3558.95        8.71412        4.83138     
  118184.        1577.78        3562.56        8.72576        4.83627     
  119699.        1577.78        3566.18        8.73747        4.84117     
  121214.        1577.78        3569.75        8.74907        4.84597     
  122729.        1577.78        3573.35        8.76068        4.85093     
  124244.        1577.78        3576.94        8.77232        4.85580     
  125759.        1577.78        3580.48        8.78383        4.86064     
  127274.        1577.78        3584.04        8.79537        4.86549     
  128789.        1577.78        3587.59        8.80691        4.87035     
  130304.        1577.78        3591.11        8.81835        4.87517     
  131819.        1577.78        3594.64        8.82984        4.88000     
  133334.        1577.78        3598.14        8.84122        4.88479     
  134849.        1577.78        3601.65        8.85267        4.88960     
  136365.        1577.78        3605.14        8.86405        4.89441     
  137880.        1577.78        3608.62        8.87539        4.89915     
  139395.        1577.78        3612.09        8.88673        4.90397     
  140910.        1577.78        3615.56        8.89804        4.90876     
  142425.        1577.78        3619.00        8.90932        4.91347     
  143940.        1577.78        3622.43        8.92055        4.91822     
  145455.        1577.78        3625.88        8.93180        4.92299     
  146970.        1577.78        3629.30        8.94300        4.92769     
  148485.        1577.78        3632.72        8.95420        4.93245     
  150000.        1577.78        3636.12        8.96536        4.93715     
  10.0000        1591.92        3132.13        6.54260        2.99936     
  1525.05        1591.92        3151.33        6.57664        3.01974     
  3040.10        1591.92        3165.71        6.60434        3.03410     
  4555.15        1591.92        3190.75        6.64810        3.05966     
  6070.20        1591.92        3211.90        6.68497        3.08017     
  7585.25        1591.92        3219.33        6.71149        3.08854     
  9100.30        1591.92        3226.39        7.62596        4.37823     
  10615.4        1591.92        3231.28        7.64224        4.38426     
  12130.4        1591.92        3236.15        7.65839        4.39027     
  13645.5        1591.92        3241.00        7.67454        4.39629     
  15160.5        1591.92        3245.83        7.69065        4.40231     
  16675.6        1591.92        3250.63        7.70661        4.40828     
  18190.6        1591.92        3259.04        7.73526        4.42058     
  19705.7        1591.92        3267.71        7.76506        4.43348     
  21220.7        1591.92        3275.39        7.79143        4.44473     
  22735.8        1591.92        3281.66        7.81293        4.45357     
  24250.8        1591.92        3288.18        7.83474        4.46265     
  25765.9        1591.92        3294.89        7.85769        4.47241     
  27280.9        1591.92        3304.37        7.88910        4.48665     
  28796.0        1591.92        3309.25        7.90564        4.49321     
  30311.0        1591.92        3315.60        7.92684        4.50223     
  31826.1        1591.92        3322.20        7.94863        4.51166     
  33341.1        1591.92        3328.48        7.96949        4.52061     
  34856.2        1591.92        3334.25        7.98856        4.52865     
  36371.2        1591.92        3338.44        8.00228        4.53402     
  37886.3        1591.92        3343.73        8.01965        4.54126     
  39401.3        1591.92        3349.24        8.03770        4.54890     
  40916.4        1591.92        3353.87        8.05278        4.55506     
  42431.4        1591.92        3359.45        8.07110        4.56291     
  43946.5        1591.92        3363.66        8.08464        4.56826     
  45461.5        1591.92        3368.44        8.10018        4.57468     
  46976.6        1591.92        3373.22        8.11569        4.58111     
  48491.6        1591.92        3377.97        8.13109        4.58751     
  50006.7        1591.92        3382.70        8.14644        4.59390     
  51521.7        1591.92        3386.95        8.16000        4.59939     
  53036.8        1591.92        3391.37        8.17423        4.60525     
  54551.8        1591.92        3395.95        8.18902        4.61140     
  56066.9        1591.92        3400.21        8.20261        4.61697     
  57581.9        1591.92        3404.53        8.21646        4.62264     
  59097.0        1591.92        3408.92        8.23059        4.62853     
  60612.0        1591.92        3413.22        8.24437        4.63422     
  62127.1        1591.92        3417.55        8.25822        4.63996     
  63642.1        1591.92        3421.72        8.27155        4.64545     
  65157.2        1591.92        3425.92        8.28494        4.65098     
  66672.2        1591.92        3430.14        8.29853        4.65660     
  68187.3        1591.92        3434.27        8.31169        4.66204     
  69702.3        1591.92        3438.46        8.32515        4.66762     
  71217.4        1591.92        3442.57        8.33827        4.67305     
  72732.4        1591.92        3446.69        8.35142        4.67852     
  74247.5        1591.92        3450.69        8.36416        4.68379     
  75762.5        1591.92        3454.71        8.37697        4.68910     
  77277.6        1591.92        3458.77        8.39000        4.69447     
  78792.6        1591.92        3462.71        8.40253        4.69966     
  80307.7        1591.92        3466.70        8.41530        4.70496     
  81822.7        1591.92        3470.73        8.42826        4.71035     
  83337.8        1591.92        3474.62        8.44059        4.71547     
  84852.8        1591.92        3478.62        8.45342        4.72080     
  86367.9        1591.92        3482.44        8.46561        4.72586     
  87882.9        1591.92        3486.35        8.47811        4.73106     
  89398.0        1591.92        3490.25        8.49059        4.73625     
  90913.0        1591.92        3494.10        8.50289        4.74138     
  92428.1        1591.92        3498.00        8.51540        4.74659     
  93943.1        1591.92        3501.79        8.52755        4.75165     
  95458.2        1591.92        3505.60        8.53976        4.75675     
  96973.2        1591.92        3509.42        8.55198        4.76185     
  98488.3        1591.92        3513.19        8.56406        4.76689     
  100003.        1591.92        3517.01        8.57635        4.77202     
  101518.        1591.92        3520.75        8.58835        4.77702     
  103033.        1591.92        3524.50        8.60039        4.78206     
  104548.        1591.92        3528.23        8.61238        4.78708     
  106064.        1591.92        3531.93        8.62429        4.79206     
  107579.        1591.92        3535.64        8.63623        4.79698     
  109094.        1591.92        3539.35        8.64820        4.80204     
  110609.        1591.92        3543.04        8.66003        4.80705     
  112124.        1591.92        3546.72        8.67191        4.81198     
  113639.        1591.92        3550.38        8.68367        4.81696     
  115154.        1591.92        3554.03        8.69551        4.82188     
  116669.        1591.92        3557.65        8.70721        4.82679     
  118184.        1591.92        3561.26        8.71888        4.83169     
  119699.        1591.92        3564.89        8.73060        4.83661     
  121214.        1591.92        3568.48        8.74222        4.84149     
  122729.        1591.92        3572.07        8.75386        4.84637     
  124244.        1591.92        3575.66        8.76548        4.85125     
  125759.        1591.92        3579.22        8.77704        4.85610     
  127274.        1591.92        3582.78        8.78859        4.86097     
  128789.        1591.92        3586.33        8.80009        4.86584     
  130304.        1591.92        3589.87        8.81160        4.87067     
  131819.        1591.92        3593.39        8.82305        4.87546     
  133334.        1591.92        3596.91        8.83450        4.88031     
  134849.        1591.92        3600.42        8.84597        4.88512     
  136365.        1591.92        3603.92        8.85731        4.88993     
  137880.        1591.92        3607.41        8.86869        4.89472     
  139395.        1591.92        3610.89        8.88004        4.89951     
  140910.        1591.92        3614.35        8.89134        4.90428     
  142425.        1591.92        3617.80        8.90263        4.90904     
  143940.        1591.92        3621.25        8.91391        4.91379     
  145455.        1591.92        3624.69        8.92515        4.91855     
  146970.        1591.92        3628.12        8.93640        4.92329     
  148485.        1591.92        3631.54        8.94760        4.92802     
  150000.        1591.92        3634.93        8.95873        4.93269     
  10.0000        1606.06        3130.78        6.53618        2.99588     
  1525.05        1606.06        3149.55        6.56879        3.01562     
  3040.10        1606.06        3170.44        6.60750        3.03737     
  4555.15        1606.06        3189.23        6.64020        3.05571     
  6070.20        1606.06        3209.60        6.67557        3.07533     
  7585.25        1606.06        3217.44        6.70376        3.08437     
  9100.30        1606.06        3224.61        7.61740        4.37258     
  10615.4        1606.06        3229.51        7.63367        4.37862     
  12130.4        1606.06        3234.40        7.64994        4.38468     
  13645.5        1606.06        3239.26        7.66611        4.39070     
  15160.5        1606.06        3244.09        7.68216        4.39670     
  16675.6        1606.06        3248.91        7.69817        4.40270     
  18190.6        1606.06        3255.88        7.72177        4.41250     
  19705.7        1606.06        3264.78        7.75238        4.42581     
  21220.7        1606.06        3272.44        7.77859        4.43698     
  22735.8        1606.06        3280.49        7.80610        4.44891     
  24250.8        1606.06        3287.45        7.82956        4.45888     
  25765.9        1606.06        3293.46        7.85026        4.46744     
  27280.9        1606.06        3300.90        7.87528        4.47834     
  28796.0        1606.06        3307.38        7.89685        4.48754     
  30311.0        1606.06        3313.68        7.91792        4.49652     
  31826.1        1606.06        3320.53        7.94068        4.50644     
  33341.1        1606.06        3325.94        7.95855        4.51386     
  34856.2        1606.06        3331.17        7.97569        4.52094     
  36371.2        1606.06        3337.13        7.99545        4.52940     
  37886.3        1606.06        3341.92        8.01124        4.53582     
  39401.3        1606.06        3347.41        8.02926        4.54345     
  40916.4        1606.06        3352.11        8.04454        4.54969     
  42431.4        1606.06        3356.87        8.05998        4.55603     
  43946.5        1606.06        3362.14        8.07727        4.56335     
  45461.5        1606.06        3366.82        8.09242        4.56959     
  46976.6        1606.06        3371.60        8.10795        4.57603     
  48491.6        1606.06        3376.16        8.12268        4.58209     
  50006.7        1606.06        3380.59        8.13688        4.58791     
  51521.7        1606.06        3385.35        8.15237        4.59438     
  53036.8        1606.06        3389.75        8.16646        4.60019     
  54551.8        1606.06        3394.31        8.18117        4.60631     
  56066.9        1606.06        3398.60        8.19493        4.61193     
  57581.9        1606.06        3402.93        8.20877        4.61761     
  59097.0        1606.06        3407.41        8.22323        4.62365     
  60612.0        1606.06        3411.68        8.23688        4.62927     
  62127.1        1606.06        3415.98        8.25066        4.63499     
  63642.1        1606.06        3420.16        8.26399        4.64049     
  65157.2        1606.06        3424.37        8.27741        4.64603     
  66672.2        1606.06        3428.63        8.29112        4.65174     
  68187.3        1606.06        3432.78        8.30435        4.65720     
  69702.3        1606.06        3436.94        8.31765        4.66273     
  71217.4        1606.06        3441.07        8.33084        4.66818     
  72732.4        1606.06        3445.19        8.34404        4.67366     
  74247.5        1606.06        3449.20        8.35682        4.67893     
  75762.5        1606.06        3453.23        8.36964        4.68425     
  77277.6        1606.06        3457.27        8.38259        4.68959     
  78792.6        1606.06        3461.31        8.39548        4.69495     
  80307.7        1606.06        3465.26        8.40807        4.70017     
  81822.7        1606.06        3469.26        8.42085        4.70549     
  83337.8        1606.06        3473.22        8.43354        4.71079     
  84852.8        1606.06        3477.08        8.44580        4.71583     
  86367.9        1606.06        3481.05        8.45854        4.72117     
  87882.9        1606.06        3484.95        8.47102        4.72636     
  89398.0        1606.06        3488.84        8.48344        4.73152     
  90913.0        1606.06        3492.71        8.49583        4.73667     
  92428.1        1606.06        3496.55        8.50809        4.74177     
  93943.1        1606.06        3500.41        8.52049        4.74697     
  95458.2        1606.06        3504.23        8.53270        4.75205     
  96973.2        1606.06        3508.04        8.54491        4.75715     
  98488.3        1606.06        3511.84        8.55709        4.76225     
  100003.        1606.06        3515.62        8.56921        4.76729     
  101518.        1606.06        3519.38        8.58130        4.77235     
  103033.        1606.06        3523.16        8.59342        4.77741     
  104548.        1606.06        3526.89        8.60539        4.78243     
  106064.        1606.06        3530.60        8.61731        4.78741     
  107579.        1606.06        3534.33        8.62933        4.79243     
  109094.        1606.06        3538.04        8.64124        4.79746     
  110609.        1606.06        3541.71        8.65308        4.80236     
  112124.        1606.06        3545.38        8.66493        4.80730     
  113639.        1606.06        3549.06        8.67675        4.81231     
  115154.        1606.06        3552.72        8.68859        4.81728     
  116669.        1606.06        3556.36        8.70032        4.82219     
  118184.        1606.06        3559.99        8.71206        4.82713     
  119699.        1606.06        3563.60        8.72374        4.83203     
  121214.        1606.06        3567.22        8.73541        4.83694     
  122729.        1606.06        3570.81        8.74705        4.84183     
  124244.        1606.06        3574.39        8.75866        4.84669     
  125759.        1606.06        3577.97        8.77024        4.85158     
  127274.        1606.06        3581.54        8.78180        4.85645     
  128789.        1606.06        3585.09        8.79334        4.86129     
  130304.        1606.06        3588.63        8.80485        4.86613     
  131819.        1606.06        3592.16        8.81633        4.87097     
  133334.        1606.06        3595.67        8.82774        4.87577     
  134849.        1606.06        3599.18        8.83917        4.88060     
  136365.        1606.06        3602.68        8.85058        4.88533     
  137880.        1606.06        3606.17        8.86196        4.89015     
  139395.        1606.06        3609.66        8.87330        4.89499     
  140910.        1606.06        3613.15        8.88467        4.89979     
  142425.        1606.06        3616.60        8.89595        4.90455     
  143940.        1606.06        3620.06        8.90723        4.90931     
  145455.        1606.06        3623.50        8.91848        4.91406     
  146970.        1606.06        3626.93        8.92970        4.91881     
  148485.        1606.06        3630.34        8.94091        4.92352     
  150000.        1606.06        3633.75        8.95208        4.92822     
  10.0000        1620.20        3129.36        6.52973        2.99235     
  1525.05        1620.20        3148.75        6.56359        3.01283     
  3040.10        1620.20        3166.89        6.59467        3.03080     
  4555.15        1620.20        3187.09        6.63053        3.05092     
  6070.20        1620.20        3207.60        6.66734        3.07098     
  7585.25        1620.20        3215.40        6.69543        3.07997     
  9100.30        1620.20        3222.58        6.72093        3.08801     
  10615.4        1620.20        3227.75        7.62512        4.37298     
  12130.4        1620.20        3232.64        7.64136        4.37901     
  13645.5        1620.20        3237.51        7.65758        4.38508     
  15160.5        1620.20        3242.36        7.67368        4.39110     
  16675.6        1620.20        3247.18        7.68969        4.39710     
  18190.6        1620.20        3252.85        7.70869        4.40462     
  19705.7        1620.20        3261.31        7.73760        4.41712     
  21220.7        1620.20        3271.46        7.77273        4.43281     
  22735.8        1620.20        3277.40        7.79324        4.44115     
  24250.8        1620.20        3283.34        7.81348        4.44944     
  25765.9        1620.20        3291.36        7.84049        4.46127     
  27280.9        1620.20        3297.19        7.86039        4.46949     
  28796.0        1620.20        3303.86        7.88266        4.47907     
  30311.0        1620.20        3312.34        7.91083        4.49177     
  31826.1        1620.20        3319.34        7.93422        4.50203     
  33341.1        1620.20        3324.91        7.95270        4.50976     
  34856.2        1620.20        3328.96        7.96589        4.51478     
  36371.2        1620.20        3335.56        7.98786        4.52440     
  37886.3        1620.20        3340.10        8.00272        4.53034     
  39401.3        1620.20        3345.51        8.02043        4.53782     
  40916.4        1620.20        3350.50        8.03674        4.54458     
  42431.4        1620.20        3355.14        8.05177        4.55071     
  43946.5        1620.20        3360.59        8.06974        4.55839     
  45461.5        1620.20        3365.32        8.08507        4.56471     
  46976.6        1620.20        3370.05        8.10042        4.57107     
  48491.6        1620.20        3374.68        8.11540        4.57726     
  50006.7        1620.20        3378.94        8.12896        4.58277     
  51521.7        1620.20        3383.79        8.14479        4.58940     
  53036.8        1620.20        3388.17        8.15882        4.59516     
  54551.8        1620.20        3392.64        8.17321        4.60110     
  56066.9        1620.20        3397.05        8.18737        4.60695     
  57581.9        1620.20        3401.34        8.20106        4.61257     
  59097.0        1620.20        3405.90        8.21581        4.61876     
  60612.0        1620.20        3410.20        8.22960        4.62446     
  62127.1        1620.20        3414.47        8.24329        4.63012     
  63642.1        1620.20        3418.72        8.25686        4.63573     
  65157.2        1620.20        3422.83        8.26989        4.64107     
  66672.2        1620.20        3427.14        8.28377        4.64687     
  68187.3        1620.20        3431.32        8.29711        4.65241     
  69702.3        1620.20        3435.42        8.31020        4.65779     
  71217.4        1620.20        3439.59        8.32352        4.66335     
  72732.4        1620.20        3443.68        8.33656        4.66873     
  74247.5        1620.20        3447.75        8.34956        4.67412     
  75762.5        1620.20        3451.78        8.36239        4.67946     
  77277.6        1620.20        3455.83        8.37535        4.68481     
  78792.6        1620.20        3459.83        8.38808        4.69009     
  80307.7        1620.20        3463.83        8.40085        4.69539     
  81822.7        1620.20        3467.83        8.41366        4.70076     
  83337.8        1620.20        3471.79        8.42629        4.70600     
  84852.8        1620.20        3475.71        8.43881        4.71121     
  86367.9        1620.20        3479.66        8.45141        4.71643     
  87882.9        1620.20        3483.55        8.46387        4.72162     
  89398.0        1620.20        3487.46        8.47635        4.72682     
  90913.0        1620.20        3491.33        8.48875        4.73199     
  92428.1        1620.20        3495.17        8.50097        4.73707     
  93943.1        1620.20        3499.04        8.51340        4.74226     
  95458.2        1620.20        3502.87        8.52565        4.74737     
  96973.2        1620.20        3506.69        8.53788        4.75247     
  98488.3        1620.20        3510.49        8.55007        4.75757     
  100003.        1620.20        3514.26        8.56215        4.76262     
  101518.        1620.20        3518.06        8.57432        4.76772     
  103033.        1620.20        3521.82        8.58638        4.77276     
  104548.        1620.20        3525.56        8.59840        4.77779     
  106064.        1620.20        3529.29        8.61038        4.78280     
  107579.        1620.20        3533.00        8.62231        4.78779     
  109094.        1620.20        3536.71        8.63428        4.79279     
  110609.        1620.20        3540.41        8.64613        4.79777     
  112124.        1620.20        3544.10        8.65806        4.80278     
  113639.        1620.20        3547.77        8.66988        4.80774     
  115154.        1620.20        3551.42        8.68166        4.81265     
  116669.        1620.20        3555.08        8.69344        4.81762     
  118184.        1620.20        3558.71        8.70517        4.82254     
  119699.        1620.20        3562.33        8.71686        4.82745     
  121214.        1620.20        3565.94        8.72856        4.83236     
  122729.        1620.20        3569.54        8.74018        4.83723     
  124244.        1620.20        3573.13        8.75182        4.84213     
  125759.        1620.20        3576.71        8.76340        4.84700     
  127274.        1620.20        3580.28        8.77499        4.85188     
  128789.        1620.20        3583.83        8.78651        4.85668     
  130304.        1620.20        3587.39        8.79805        4.86158     
  131819.        1620.20        3590.90        8.80953        4.86633     
  133334.        1620.20        3594.44        8.82100        4.87122     
  134849.        1620.20        3597.96        8.83241        4.87606     
  136365.        1620.20        3601.48        8.84385        4.88090     
  137880.        1620.20        3604.97        8.85524        4.88567     
  139395.        1620.20        3608.45        8.86658        4.89049     
  140910.        1620.20        3611.93        8.87793        4.89528     
  142425.        1620.20        3615.40        8.88923        4.90003     
  143940.        1620.20        3618.86        8.90054        4.90482     
  145455.        1620.20        3622.30        8.91178        4.90956     
  146970.        1620.20        3625.73        8.92302        4.91431     
  148485.        1620.20        3629.15        8.93422        4.91903     
  150000.        1620.20        3632.56        8.94541        4.92374     
  10.0000        1634.34        3127.94        6.52326        2.98880     
  1525.05        1634.34        3146.91        6.55569        3.00865     
  3040.10        1634.34        3161.63        6.58386        3.02335     
  4555.15        1634.34        3186.69        6.62527        3.04838     
  6070.20        1634.34        3205.25        6.65767        3.06604     
  7585.25        1634.34        3212.68        6.68412        3.07438     
  9100.30        1634.34        3220.19        6.71099        3.08297     
  10615.4        1634.34        3225.98        7.61653        4.36732     
  12130.4        1634.34        3230.88        7.63279        4.37338     
  13645.5        1634.34        3235.76        7.64904        4.37945     
  15160.5        1634.34        3240.62        7.66514        4.38547     
  16675.6        1634.34        3245.45        7.68116        4.39149     
  18190.6        1634.34        3250.27        7.69723        4.39752     
  19705.7        1634.34        3259.35        7.72844        4.41118     
  21220.7        1634.34        3268.88        7.76122        4.42573     
  22735.8        1634.34        3277.74        7.79155        4.43915     
  24250.8        1634.34        3281.58        7.80457        4.44367     
  25765.9        1634.34        3288.61        7.82868        4.45403     
  27280.9        1634.34        3296.79        7.85616        4.46627     
  28796.0        1634.34        3303.30        7.87806        4.47563     
  30311.0        1634.34        3311.28        7.90487        4.48761     
  31826.1        1634.34        3317.39        7.92520        4.49628     
  33341.1        1634.34        3322.97        7.94373        4.50404     
  34856.2        1634.34        3327.11        7.95720        4.50919     
  36371.2        1634.34        3333.72        7.97925        4.51887     
  37886.3        1634.34        3338.36        7.99442        4.52497     
  39401.3        1634.34        3343.72        8.01201        4.53239     
  40916.4        1634.34        3348.72        8.02836        4.53918     
  42431.4        1634.34        3353.39        8.04350        4.54536     
  43946.5        1634.34        3358.84        8.06148        4.55305     
  45461.5        1634.34        3363.56        8.07677        4.55935     
  46976.6        1634.34        3368.34        8.09230        4.56581     
  48491.6        1634.34        3372.98        8.10730        4.57201     
  50006.7        1634.34        3377.27        8.12098        4.57755     
  51521.7        1634.34        3382.13        8.13683        4.58423     
  53036.8        1634.34        3386.52        8.15088        4.59000     
  54551.8        1634.34        3391.01        8.16535        4.59598     
  56066.9        1634.34        3395.43        8.17954        4.60185     
  57581.9        1634.34        3399.74        8.19331        4.60751     
  59097.0        1634.34        3404.30        8.20805        4.61371     
  60612.0        1634.34        3408.61        8.22187        4.61942     
  62127.1        1634.34        3412.90        8.23562        4.62511     
  63642.1        1634.34        3417.16        8.24921        4.63073     
  65157.2        1634.34        3421.28        8.26229        4.63610     
  66672.2        1634.34        3425.60        8.27618        4.64190     
  68187.3        1634.34        3429.78        8.28954        4.64745     
  69702.3        1634.34        3433.95        8.30285        4.65299     
  71217.4        1634.34        3438.07        8.31600        4.65842     
  72732.4        1634.34        3442.17        8.32907        4.66382     
  74247.5        1634.34        3446.26        8.34213        4.66924     
  75762.5        1634.34        3450.30        8.35497        4.67459     
  77277.6        1634.34        3454.33        8.36784        4.67990     
  78792.6        1634.34        3458.37        8.38071        4.68525     
  80307.7        1634.34        3462.39        8.39359        4.69064     
  81822.7        1634.34        3466.39        8.40634        4.69595     
  83337.8        1634.34        3470.35        8.41899        4.70119     
  84852.8        1634.34        3474.30        8.43160        4.70642     
  86367.9        1634.34        3478.23        8.44415        4.71165     
  87882.9        1634.34        3482.14        8.45664        4.71685     
  89398.0        1634.34        3486.05        8.46913        4.72206     
  90913.0        1634.34        3489.93        8.48155        4.72724     
  92428.1        1634.34        3493.78        8.49379        4.73233     
  93943.1        1634.34        3497.65        8.50624        4.73754     
  95458.2        1634.34        3501.49        8.51849        4.74264     
  96973.2        1634.34        3505.32        8.53076        4.74777     
  98488.3        1634.34        3509.13        8.54295        4.75287     
  100003.        1634.34        3512.93        8.55511        4.75797     
  101518.        1634.34        3516.71        8.56723        4.76304     
  103033.        1634.34        3520.47        8.57931        4.76809     
  104548.        1634.34        3524.23        8.59136        4.77314     
  106064.        1634.34        3527.97        8.60336        4.77816     
  107579.        1634.34        3531.68        8.61530        4.78315     
  109094.        1634.34        3535.40        8.62725        4.78819     
  110609.        1634.34        3539.10        8.63919        4.79317     
  112124.        1634.34        3542.79        8.65108        4.79815     
  113639.        1634.34        3546.47        8.66292        4.80312     
  115154.        1634.34        3550.13        8.67472        4.80807     
  116669.        1634.34        3553.79        8.68650        4.81302     
  118184.        1634.34        3557.43        8.69825        4.81795     
  119699.        1634.34        3561.06        8.70997        4.82287     
  121214.        1634.34        3564.68        8.72166        4.82778     
  122729.        1634.34        3568.28        8.73332        4.83268     
  124244.        1634.34        3571.88        8.74496        4.83757     
  125759.        1634.34        3575.46        8.75655        4.84244     
  127274.        1634.34        3579.03        8.76811        4.84730     
  128789.        1634.34        3582.59        8.77967        4.85214     
  130304.        1634.34        3586.13        8.79121        4.85694     
  131819.        1634.34        3589.67        8.80271        4.86179     
  133334.        1634.34        3593.22        8.81419        4.86668     
  134849.        1634.34        3596.74        8.82562        4.87154     
  136365.        1634.34        3600.26        8.83707        4.87639     
