|6.6.6
dunite_hpha02_1.tab                                                                                 
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  46976.6        1351.52        3316.33        8.26116        4.67517     
  48491.6        1351.52        3320.47        8.27381        4.68036     
  50006.7        1351.52        3324.53        8.28633        4.68547     
  51521.7        1351.52        3328.64        8.29892        4.69065     
  53036.8        1351.52        3332.70        8.31142        4.69579     
  54551.8        1351.52        3336.76        8.32393        4.70094     
  56066.9        1351.52        3340.80        8.33637        4.70606     
  57581.9        1351.52        3344.78        8.34871        4.71113     
  59097.0        1351.52        3348.80        8.36109        4.71624     
  60612.0        1351.52        3352.78        8.37340        4.72133     
  62127.1        1351.52        3356.75        8.38569        4.72641     
  63642.1        1351.52        3360.70        8.39794        4.73147     
  65157.2        1351.52        3364.63        8.41014        4.73652     
  66672.2        1351.52        3368.56        8.42233        4.74157     
  68187.3        1351.52        3372.46        8.43448        4.74661     
  69702.3        1351.52        3376.36        8.44659        4.75164     
  71217.4        1351.52        3380.24        8.45868        4.75666     
  72732.4        1351.52        3384.10        8.47072        4.76167     
  74247.5        1351.52        3387.95        8.48274        4.76667     
  75762.5        1351.52        3391.78        8.49472        4.77166     
  77277.6        1351.52        3395.60        8.50668        4.77665     
  78792.6        1351.52        3399.42        8.51862        4.78164     
  80307.7        1351.52        3403.22        8.53051        4.78661     
  81822.7        1351.52        3406.99        8.54237        4.79157     
  83337.8        1351.52        3410.76        8.55420        4.79652     
  84852.8        1351.52        3414.52        8.56601        4.80147     
  86367.9        1351.52        3418.27        8.57785        4.80649     
  87882.9        1351.52        3422.00        8.58960        4.81142     
  89398.0        1351.52        3425.73        8.60132        4.81635     
  90913.0        1351.52        3429.43        8.61301        4.82126     
  92428.1        1351.52        3433.12        8.62467        4.82616     
  93943.1        1351.52        3436.81        8.63632        4.83107     
  95458.2        1351.52        3440.48        8.64793        4.83597     
  96973.2        1351.52        3444.14        8.65951        4.84085     
  98488.3        1351.52        3447.79        8.67107        4.84572     
  100003.        1351.52        3451.42        8.68261        4.85061     
  101518.        1351.52        3455.05        8.69411        4.85547     
  103033.        1351.52        3458.65        8.70557        4.86031     
  104548.        1351.52        3462.26        8.71704        4.86518     
  106064.        1351.52        3465.84        8.72844        4.86999     
  107579.        1351.52        3469.42        8.73986        4.87485     
  109094.        1351.52        3473.00        8.75124        4.87968     
  110609.        1351.52        3476.55        8.76259        4.88451     
  112124.        1351.52        3480.10        8.77392        4.88932     
  113639.        1351.52        3483.63        8.78520        4.89412     
  115154.        1351.52        3487.15        8.79647        4.89891     
  116669.        1351.52        3490.66        8.80771        4.90370     
  118184.        1351.52        3494.17        8.81894        4.90848     
  119699.        1351.52        3497.66        8.83015        4.91328     
  121214.        1351.52        3501.14        8.84132        4.91803     
  122729.        1351.52        3504.61        8.85247        4.92280     
  124244.        1351.52        3508.07        8.86360        4.92756     
  125759.        1351.52        3511.52        8.87469        4.93230     
  127274.        1351.52        3514.96        8.88577        4.93704     
  128789.        1351.52        3518.40        8.89683        4.94178     
  130304.        1351.52        3521.82        8.90786        4.94651     
  131819.        1351.52        3525.23        8.91887        4.95124     
  133334.        1351.52        3528.63        8.92987        4.95596     
  134849.        1351.52        3532.02        8.94081        4.96066     
  136365.        1351.52        3535.40        8.95177        4.96538     
  137880.        1351.52        3538.77        8.96269        4.97007     
  139395.        1351.52        3542.13        8.97357        4.97475     
  140910.        1351.52        3545.48        8.98446        4.97944     
  142425.        1351.52        3548.82        8.99531        4.98412     
  143940.        1351.52        3552.15        9.00614        4.98879     
  145455.        1351.52        3555.48        9.01694        4.99345     
  146970.        1351.52        3558.79        9.02771        4.99808     
  148485.        1351.52        3562.09        9.03849        5.00274     
  150000.        1351.52        3565.39        9.04923        5.00738     
  10.0000        1365.66        3169.58        7.80912        4.47739     
  1525.05        1365.66        3174.22        7.82240        4.48398     
  3040.10        1365.66        3179.00        7.83724        4.49040     
  4555.15        1365.66        3183.79        7.85221        4.49692     
  6070.20        1365.66        3188.55        7.86695        4.50330     
  7585.25        1365.66        3193.26        7.88156        4.50959     
  9100.30        1365.66        3197.98        7.89615        4.51589     
  10615.4        1365.66        3202.67        7.91061        4.52212     
  12130.4        1365.66        3207.26        7.92483        4.52816     
  13645.5        1365.66        3211.88        7.93910        4.53425     
  15160.5        1365.66        3216.45        7.95324        4.54027     
  16675.6        1365.66        3221.10        7.96755        4.54643     
  18190.6        1365.66        3225.66        7.98161        4.55243     
  19705.7        1365.66        3230.19        7.99560        4.55837     
  21220.7        1365.66        3234.70        8.00951        4.56428     
  22735.8        1365.66        3246.30        8.04624        4.58571     
  24250.8        1365.66        3250.65        8.05945        4.59098     
  25765.9        1365.66        3254.99        8.07262        4.59625     
  27280.9        1365.66        3259.32        8.08576        4.60152     
  28796.0        1365.66        3263.62        8.09886        4.60677     
  30311.0        1365.66        3267.91        8.11191        4.61202     
  31826.1        1365.66        3272.18        8.12492        4.61725     
  33341.1        1365.66        3276.51        8.13804        4.62257     
  34856.2        1365.66        3280.84        8.15117        4.62792     
  36371.2        1365.66        3285.13        8.16418        4.63322     
  37886.3        1365.66        3289.42        8.17721        4.63853     
  39401.3        1365.66        3293.65        8.19010        4.64378     
  40916.4        1365.66        3297.90        8.20302        4.64906     
  42431.4        1365.66        3302.07        8.21580        4.65427     
  43946.5        1365.66        3306.30        8.22866        4.65955     
  45461.5        1365.66        3310.53        8.24151        4.66483     
  46976.6        1365.66        3314.67        8.25420        4.67003     
  48491.6        1365.66        3318.83        8.26689        4.67525     
  50006.7        1365.66        3322.90        8.27942        4.68037     
  51521.7        1365.66        3327.03        8.29208        4.68559     
  53036.8        1365.66        3331.08        8.30455        4.69071     
  54551.8        1365.66        3335.17        8.31710        4.69589     
  56066.9        1365.66        3339.18        8.32950        4.70098     
  57581.9        1365.66        3343.19        8.34188        4.70608     
  59097.0        1365.66        3347.22        8.35429        4.71122     
  60612.0        1365.66        3351.21        8.36660        4.71630     
  62127.1        1365.66        3355.18        8.37890        4.72139     
  63642.1        1365.66        3359.14        8.39117        4.72647     
  65157.2        1365.66        3363.07        8.40338        4.73152     
  66672.2        1365.66        3367.01        8.41558        4.73658     
  68187.3        1365.66        3370.92        8.42775        4.74164     
  69702.3        1365.66        3374.81        8.43986        4.74667     
  71217.4        1365.66        3378.71        8.45197        4.75171     
  72732.4        1365.66        3382.58        8.46403        4.75673     
  74247.5        1365.66        3386.43        8.47606        4.76174     
  75762.5        1365.66        3390.27        8.48805        4.76674     
  77277.6        1365.66        3394.10        8.50003        4.77174     
  78792.6        1365.66        3397.92        8.51197        4.77673     
  80307.7        1365.66        3401.71        8.52387        4.78171     
  81822.7        1365.66        3405.50        8.53574        4.78668     
  83337.8        1365.66        3409.27        8.54759        4.79164     
  84852.8        1365.66        3413.04        8.55941        4.79660     
  86367.9        1365.66        3416.79        8.57125        4.80162     
  87882.9        1365.66        3420.53        8.58301        4.80656     
  89398.0        1365.66        3424.26        8.59475        4.81150     
  90913.0        1365.66        3427.97        8.60646        4.81642     
  92428.1        1365.66        3431.67        8.61813        4.82133     
  93943.1        1365.66        3435.36        8.62978        4.82624     
  95458.2        1365.66        3439.04        8.64141        4.83115     
  96973.2        1365.66        3442.70        8.65300        4.83604     
  98488.3        1365.66        3446.36        8.66457        4.84093     
  100003.        1365.66        3449.99        8.67610        4.84580     
  101518.        1365.66        3453.63        8.68763        4.85069     
  103033.        1365.66        3457.24        8.69911        4.85555     
  104548.        1365.66        3460.85        8.71057        4.86040     
  106064.        1365.66        3464.44        8.72200        4.86525     
  107579.        1365.66        3468.02        8.73343        4.87011     
  109094.        1365.66        3471.59        8.74479        4.87492     
  110609.        1365.66        3475.15        8.75615        4.87974     
  112124.        1365.66        3478.70        8.76748        4.88457     
  113639.        1365.66        3482.24        8.77879        4.88938     
  115154.        1365.66        3485.77        8.79007        4.89420     
  116669.        1365.66        3489.29        8.80133        4.89899     
  118184.        1365.66        3492.79        8.81256        4.90378     
  119699.        1365.66        3496.29        8.82378        4.90857     
  121214.        1365.66        3499.78        8.83496        4.91335     
  122729.        1365.66        3503.26        8.84612        4.91812     
  124244.        1365.66        3506.73        8.85726        4.92289     
  125759.        1365.66        3510.18        8.86836        4.92764     
  127274.        1365.66        3513.63        8.87946        4.93240     
  128789.        1365.66        3517.06        8.89053        4.93714     
  130304.        1365.66        3520.49        8.90159        4.94191     
  131819.        1365.66        3523.90        8.91261        4.94663     
  133334.        1365.66        3527.31        8.92361        4.95136     
  134849.        1365.66        3530.70        8.93456        4.95605     
  136365.        1365.66        3534.09        8.94553        4.96079     
  137880.        1365.66        3537.46        8.95645        4.96548     
  139395.        1365.66        3540.82        8.96735        4.97018     
  140910.        1365.66        3544.18        8.97824        4.97487     
  142425.        1365.66        3547.53        8.98910        4.97955     
  143940.        1365.66        3550.86        8.99993        4.98422     
  145455.        1365.66        3554.19        9.01075        4.98888     
  146970.        1365.66        3557.51        9.02154        4.99355     
  148485.        1365.66        3560.82        9.03231        4.99820     
  150000.        1365.66        3564.11        9.04306        5.00284     
  10.0000        1379.80        3167.72        7.80169        4.47188     
  1525.05        1379.80        3172.36        7.81498        4.47847     
  3040.10        1379.80        3177.22        7.83003        4.48506     
  4555.15        1379.80        3181.91        7.84458        4.49127     
  6070.20        1379.80        3186.70        7.85957        4.49781     
  7585.25        1379.80        3191.42        7.87416        4.50410     
  9100.30        1379.80        3196.16        7.88879        4.51043     
  10615.4        1379.80        3200.82        7.90319        4.51660     
  12130.4        1379.80        3205.45        7.91751        4.52272     
  13645.5        1379.80        3210.07        7.93177        4.52881     
  15160.5        1379.80        3214.71        7.94606        4.53494     
  16675.6        1379.80        3219.33        7.96029        4.54105     
  18190.6        1379.80        3223.99        7.97459        4.54723     
  19705.7        1379.80        3228.43        7.98836        4.55300     
  21220.7        1379.80        3232.94        8.00227        4.55891     
  22735.8        1379.80        3244.55        8.03905        4.58042     
  24250.8        1379.80        3248.91        8.05227        4.58570     
  25765.9        1379.80        3253.26        8.06547        4.59099     
  27280.9        1379.80        3257.59        8.07861        4.59626     
  28796.0        1379.80        3261.90        8.09172        4.60152     
  30311.0        1379.80        3266.20        8.10480        4.60678     
  31826.1        1379.80        3270.48        8.11782        4.61202     
  33341.1        1379.80        3274.77        8.13088        4.61731     
  34856.2        1379.80        3279.11        8.14401        4.62266     
  36371.2        1379.80        3283.46        8.15716        4.62804     
  37886.3        1379.80        3287.72        8.17013        4.63332     
  39401.3        1379.80        3291.96        8.18304        4.63858     
  40916.4        1379.80        3296.22        8.19597        4.64387     
  42431.4        1379.80        3300.43        8.20883        4.64913     
  43946.5        1379.80        3304.70        8.22177        4.65446     
  45461.5        1379.80        3308.90        8.23456        4.65971     
  46976.6        1379.80        3313.06        8.24727        4.66493     
  48491.6        1379.80        3317.19        8.25995        4.67013     
  50006.7        1379.80        3321.27        8.27249        4.67526     
  51521.7        1379.80        3325.41        8.28516        4.68049     
  53036.8        1379.80        3329.47        8.29765        4.68563     
  54551.8        1379.80        3333.54        8.31017        4.69078     
  56066.9        1379.80        3337.58        8.32262        4.69592     
  57581.9        1379.80        3341.60        8.33502        4.70103     
  59097.0        1379.80        3345.64        8.34744        4.70617     
  60612.0        1379.80        3349.63        8.35978        4.71128     
  62127.1        1379.80        3353.61        8.37209        4.71637     
  63642.1        1379.80        3357.57        8.38436        4.72145     
  65157.2        1379.80        3361.51        8.39659        4.72652     
  66672.2        1379.80        3365.45        8.40880        4.73159     
  68187.3        1379.80        3369.38        8.42098        4.73665     
  69702.3        1379.80        3373.28        8.43312        4.74171     
  71217.4        1379.80        3377.17        8.44523        4.74674     
  72732.4        1379.80        3381.04        8.45730        4.75177     
  74247.5        1379.80        3384.90        8.46934        4.75679     
  75762.5        1379.80        3388.75        8.48134        4.76180     
  77277.6        1379.80        3392.58        8.49333        4.76681     
  78792.6        1379.80        3396.41        8.50529        4.77181     
  80307.7        1379.80        3400.21        8.51720        4.77679     
  81822.7        1379.80        3404.00        8.52908        4.78177     
  83337.8        1379.80        3407.79        8.54095        4.78675     
  84852.8        1379.80        3411.56        8.55279        4.79172     
  86367.9        1379.80        3415.32        8.56463        4.79675     
  87882.9        1379.80        3419.07        8.57641        4.80170     
  89398.0        1379.80        3422.79        8.58813        4.80663     
  90913.0        1379.80        3426.51        8.59986        4.81157     
  92428.1        1379.80        3430.22        8.61156        4.81650     
  93943.1        1379.80        3433.92        8.62322        4.82141     
  95458.2        1379.80        3437.60        8.63485        4.82632     
  96973.2        1379.80        3441.26        8.64645        4.83123     
  98488.3        1379.80        3444.92        8.65804        4.83612     
  100003.        1379.80        3448.57        8.66959        4.84102     
  101518.        1379.80        3452.20        8.68111        4.84590     
  103033.        1379.80        3455.83        8.69261        4.85076     
  104548.        1379.80        3459.44        8.70408        4.85563     
  106064.        1379.80        3463.03        8.71552        4.86048     
  107579.        1379.80        3466.62        8.72695        4.86533     
  109094.        1379.80        3470.20        8.73835        4.87019     
  110609.        1379.80        3473.76        8.74970        4.87501     
  112124.        1379.80        3477.32        8.76104        4.87983     
  113639.        1379.80        3480.86        8.77236        4.88465     
  115154.        1379.80        3484.39        8.78365        4.88947     
  116669.        1379.80        3487.91        8.79492        4.89427     
  118184.        1379.80        3491.43        8.80616        4.89908     
  119699.        1379.80        3494.93        8.81738        4.90387     
  121214.        1379.80        3498.42        8.82858        4.90866     
  122729.        1379.80        3501.91        8.83975        4.91344     
  124244.        1379.80        3505.38        8.85089        4.91821     
  125759.        1379.80        3508.84        8.86201        4.92297     
  127274.        1379.80        3512.29        8.87311        4.92773     
  128789.        1379.80        3515.73        8.88420        4.93249     
  130304.        1379.80        3519.15        8.89527        4.93725     
  131819.        1379.80        3522.57        8.90630        4.94200     
  133334.        1379.80        3525.98        8.91731        4.94674     
  134849.        1379.80        3529.38        8.92826        4.95143     
  136365.        1379.80        3532.77        8.93925        4.95618     
  137880.        1379.80        3536.15        8.95018        4.96088     
  139395.        1379.80        3539.52        8.96109        4.96558     
  140910.        1379.80        3542.88        8.97198        4.97028     
  142425.        1379.80        3546.23        8.98285        4.97497     
  143940.        1379.80        3549.57        8.99370        4.97965     
  145455.        1379.80        3552.90        9.00452        4.98432     
  146970.        1379.80        3556.22        9.01532        4.98899     
  148485.        1379.80        3559.54        9.02610        4.99365     
  150000.        1379.80        3562.84        9.03686        4.99830     
  10.0000        1393.94        3165.85        7.79422        4.46634     
  1525.05        1393.94        3170.51        7.80754        4.47295     
  3040.10        1393.94        3175.31        7.82243        4.47942     
  4555.15        1393.94        3180.09        7.83723        4.48583     
  6070.20        1393.94        3184.87        7.85215        4.49232     
  7585.25        1393.94        3189.55        7.86664        4.49852     
  9100.30        1393.94        3194.31        7.88133        4.50490     
  10615.4        1393.94        3199.04        7.89591        4.51120     
  12130.4        1393.94        3203.65        7.91016        4.51727     
  13645.5        1393.94        3208.27        7.92444        4.52338     
  15160.5        1393.94        3212.89        7.93867        4.52947     
  16675.6        1393.94        3217.53        7.95297        4.53562     
  18190.6        1393.94        3222.11        7.96706        4.54163     
  19705.7        1393.94        3226.67        7.98109        4.54762     
  21220.7        1393.94        3231.19        7.99503        4.55354     
  22735.8        1393.94        3242.80        8.03183        4.57511     
  24250.8        1393.94        3247.17        8.04508        4.58041     
  25765.9        1393.94        3251.53        8.05828        4.58571     
  27280.9        1393.94        3255.86        8.07144        4.59099     
  28796.0        1393.94        3260.18        8.08456        4.59626     
  30311.0        1393.94        3264.49        8.09766        4.60153     
  31826.1        1393.94        3268.77        8.11069        4.60678     
  33341.1        1393.94        3273.04        8.12370        4.61204     
  34856.2        1393.94        3277.41        8.13689        4.61742     
  36371.2        1393.94        3281.75        8.15003        4.62280     
  37886.3        1393.94        3286.03        8.16302        4.62810     
  39401.3        1393.94        3290.27        8.17593        4.63336     
  40916.4        1393.94        3294.57        8.18897        4.63872     
  42431.4        1393.94        3298.77        8.20180        4.64396     
  43946.5        1393.94        3303.04        8.21475        4.64930     
  45461.5        1393.94        3307.22        8.22751        4.65453     
  46976.6        1393.94        3311.41        8.24027        4.65977     
  48491.6        1393.94        3315.53        8.25294        4.66497     
  50006.7        1393.94        3319.62        8.26549        4.67012     
  51521.7        1393.94        3323.78        8.27821        4.67538     
  53036.8        1393.94        3327.84        8.29070        4.68051     
  54551.8        1393.94        3331.93        8.30325        4.68569     
  56066.9        1393.94        3335.99        8.31573        4.69085     
  57581.9        1393.94        3340.00        8.32811        4.69595     
  59097.0        1393.94        3344.05        8.34056        4.70111     
  60612.0        1393.94        3348.04        8.35291        4.70622     
  62127.1        1393.94        3352.03        8.36524        4.71133     
  63642.1        1393.94        3356.01        8.37753        4.71643     
  65157.2        1393.94        3359.95        8.38977        4.72151     
  66672.2        1393.94        3363.90        8.40200        4.72658     
  68187.3        1393.94        3367.83        8.41418        4.73165     
  69702.3        1393.94        3371.74        8.42634        4.73672     
  71217.4        1393.94        3375.63        8.43846        4.74176     
  72732.4        1393.94        3379.51        8.45054        4.74680     
  74247.5        1393.94        3383.38        8.46260        4.75184     
  75762.5        1393.94        3387.23        8.47462        4.75685     
  77277.6        1393.94        3391.08        8.48662        4.76187     
  78792.6        1393.94        3394.90        8.49858        4.76688     
  80307.7        1393.94        3398.72        8.51051        4.77188     
  81822.7        1393.94        3402.51        8.52240        4.77686     
  83337.8        1393.94        3406.31        8.53429        4.78186     
  84852.8        1393.94        3410.08        8.54616        4.78689     
  86367.9        1393.94        3413.85        8.55798        4.79186     
  87882.9        1393.94        3417.60        8.56977        4.79682     
  89398.0        1393.94        3421.33        8.58153        4.80177     
  90913.0        1393.94        3425.06        8.59326        4.80671     
  92428.1        1393.94        3428.77        8.60495        4.81164     
  93943.1        1393.94        3432.47        8.61663        4.81657     
  95458.2        1393.94        3436.15        8.62827        4.82149     
  96973.2        1393.94        3439.83        8.63989        4.82640     
  98488.3        1393.94        3443.49        8.65148        4.83131     
  100003.        1393.94        3447.14        8.66304        4.83621     
  101518.        1393.94        3450.78        8.67458        4.84110     
  103033.        1393.94        3454.41        8.68608        4.84597     
  104548.        1393.94        3458.02        8.69756        4.85085     
  106064.        1393.94        3461.63        8.70901        4.85570     
  107579.        1393.94        3465.22        8.72045        4.86056     
  109094.        1393.94        3468.80        8.73185        4.86542     
  110609.        1393.94        3472.37        8.74322        4.87025     
  112124.        1393.94        3475.93        8.75458        4.87509     
  113639.        1393.94        3479.48        8.76590        4.87992     
  115154.        1393.94        3483.02        8.77720        4.88474     
  116669.        1393.94        3486.54        8.78849        4.88956     
  118184.        1393.94        3490.06        8.79974        4.89437     
  119699.        1393.94        3493.57        8.81097        4.89917     
  121214.        1393.94        3497.07        8.82218        4.90397     
  122729.        1393.94        3500.55        8.83336        4.90876     
  124244.        1393.94        3504.03        8.84451        4.91353     
  125759.        1393.94        3507.49        8.85564        4.91830     
  127274.        1393.94        3510.94        8.86675        4.92307     
  128789.        1393.94        3514.39        8.87785        4.92784     
  130304.        1393.94        3517.82        8.88892        4.93261     
  131819.        1393.94        3521.25        8.89996        4.93735     
  133334.        1393.94        3524.66        8.91098        4.94210     
  134849.        1393.94        3528.06        8.92194        4.94680     
  136365.        1393.94        3531.46        8.93293        4.95155     
  137880.        1393.94        3534.84        8.94387        4.95626     
  139395.        1393.94        3538.22        8.95480        4.96098     
  140910.        1393.94        3541.58        8.96569        4.96567     
  142425.        1393.94        3544.94        8.97658        4.97037     
  143940.        1393.94        3548.28        8.98743        4.97506     
  145455.        1393.94        3551.62        8.99826        4.97974     
  146970.        1393.94        3554.94        9.00907        4.98442     
  148485.        1393.94        3558.26        9.01986        4.98908     
  150000.        1393.94        3561.57        9.03063        4.99374     
  10.0000        1408.08        3163.98        7.78673        4.46080     
  1525.05        1408.08        3168.65        7.80005        4.46741     
  3040.10        1408.08        3173.45        7.81496        4.47389     
  4555.15        1408.08        3178.24        7.82978        4.48031     
  6070.20        1408.08        3183.02        7.84456        4.48672     
  7585.25        1408.08        3187.78        7.85939        4.49317     
  9100.30        1408.08        3192.40        7.87370        4.49924     
  10615.4        1408.08        3197.24        7.88856        4.50577     
  12130.4        1408.08        3201.87        7.90287        4.51188     
  13645.5        1408.08        3206.48        7.91709        4.51794     
  15160.5        1408.08        3211.11        7.93137        4.52406     
  16675.6        1408.08        3215.75        7.94564        4.53019     
  18190.6        1408.08        3220.33        7.95974        4.53622     
  19705.7        1408.08        3224.90        7.97379        4.54222     
  21220.7        1408.08        3229.43        7.98774        4.54815     
  22735.8        1408.08        3233.91        8.00157        4.55401     
  24250.8        1408.08        3245.43        8.03784        4.57511     
  25765.9        1408.08        3249.79        8.05106        4.58041     
  27280.9        1408.08        3254.14        8.06424        4.58570     
  28796.0        1408.08        3258.47        8.07739        4.59099     
  30311.0        1408.08        3262.78        8.09049        4.59627     
  31826.1        1408.08        3267.07        8.10355        4.60154     
  33341.1        1408.08        3271.34        8.11656        4.60680     
  34856.2        1408.08        3275.68        8.12969        4.61215     
  36371.2        1408.08        3280.03        8.14284        4.61753     
  37886.3        1408.08        3284.31        8.15584        4.62283     
  39401.3        1408.08        3288.58        8.16883        4.62814     
  40916.4        1408.08        3292.84        8.18176        4.63344     
  42431.4        1408.08        3297.07        8.19466        4.63872     
  43946.5        1408.08        3301.29        8.20751        4.64400     
  45461.5        1408.08        3305.53        8.22040        4.64931     
  46976.6        1408.08        3309.71        8.23314        4.65455     
  48491.6        1408.08        3313.87        8.24586        4.65978     
  50006.7        1408.08        3318.01        8.25853        4.66500     
  51521.7        1408.08        3322.12        8.27115        4.67021     
  53036.8        1408.08        3326.21        8.28370        4.67538     
  54551.8        1408.08        3330.31        8.29628        4.68058     
  56066.9        1408.08        3334.36        8.30875        4.68573     
  57581.9        1408.08        3338.40        8.32120        4.69087     
  59097.0        1408.08        3342.44        8.33361        4.69602     
  60612.0        1408.08        3346.45        8.34599        4.70114     
  62127.1        1408.08        3350.45        8.35835        4.70627     
  63642.1        1408.08        3354.43        8.37066        4.71138     
  65157.2        1408.08        3358.40        8.38293        4.71648     
  66672.2        1408.08        3362.34        8.39514        4.72155     
  68187.3        1408.08        3366.27        8.40735        4.72663     
  69702.3        1408.08        3370.20        8.41953        4.73172     
  71217.4        1408.08        3374.09        8.43165        4.73676     
  72732.4        1408.08        3377.99        8.44376        4.74182     
  74247.5        1408.08        3381.86        8.45583        4.74687     
  75762.5        1408.08        3385.71        8.46785        4.75189     
  77277.6        1408.08        3389.56        8.47987        4.75692     
  78792.6        1408.08        3393.40        8.49185        4.76194     
  80307.7        1408.08        3397.22        8.50378        4.76694     
  81822.7        1408.08        3401.02        8.51569        4.77193     
  83337.8        1408.08        3404.83        8.52763        4.77701     
  84852.8        1408.08        3408.60        8.53948        4.78199     
  86367.9        1408.08        3412.37        8.55131        4.78696     
  87882.9        1408.08        3416.12        8.56310        4.79193     
  89398.0        1408.08        3419.87        8.57487        4.79689     
  90913.0        1408.08        3423.60        8.58662        4.80185     
  92428.1        1408.08        3427.32        8.59832        4.80678     
  93943.1        1408.08        3431.02        8.61001        4.81172     
  95458.2        1408.08        3434.71        8.62166        4.81665     
  96973.2        1408.08        3438.39        8.63329        4.82156     
  98488.3        1408.08        3442.06        8.64489        4.82648     
  100003.        1408.08        3445.71        8.65646        4.83138     
  101518.        1408.08        3449.36        8.66801        4.83628     
  103033.        1408.08        3453.00        8.67953        4.84118     
  104548.        1408.08        3456.61        8.69102        4.84605     
  106064.        1408.08        3460.22        8.70248        4.85093     
  107579.        1408.08        3463.82        8.71393        4.85579     
  109094.        1408.08        3467.41        8.72536        4.86067     
  110609.        1408.08        3470.98        8.73675        4.86552     
  112124.        1408.08        3474.55        8.74809        4.87034     
  113639.        1408.08        3478.10        8.75943        4.87519     
  115154.        1408.08        3481.64        8.77074        4.88001     
  116669.        1408.08        3485.18        8.78205        4.88486     
  118184.        1408.08        3488.70        8.79331        4.88968     
  119699.        1408.08        3492.21        8.80455        4.89448     
  121214.        1408.08        3495.71        8.81574        4.89926     
  122729.        1408.08        3499.20        8.82695        4.90408     
  124244.        1408.08        3502.68        8.83811        4.90886     
  125759.        1408.08        3506.15        8.84926        4.91364     
  127274.        1408.08        3509.60        8.86037        4.91841     
  128789.        1408.08        3513.05        8.87146        4.92317     
  130304.        1408.08        3516.49        8.88253        4.92793     
  131819.        1408.08        3519.92        8.89358        4.93268     
  133334.        1408.08        3523.34        8.90460        4.93743     
  134849.        1408.08        3526.75        8.91560        4.94217     
  136365.        1408.08        3530.15        8.92658        4.94690     
  137880.        1408.08        3533.54        8.93753        4.95162     
  139395.        1408.08        3536.91        8.94847        4.95634     
  140910.        1408.08        3540.28        8.95938        4.96105     
  142425.        1408.08        3543.64        8.97027        4.96577     
  143940.        1408.08        3546.99        8.98112        4.97046     
  145455.        1408.08        3550.33        8.99197        4.97515     
  146970.        1408.08        3553.66        9.00278        4.97983     
  148485.        1408.08        3556.99        9.01361        4.98453     
  150000.        1408.08        3560.30        9.02437        4.98918     
  10.0000        1422.22        3162.12        7.77920        4.45524     
  1525.05        1422.22        3166.80        7.79258        4.46189     
  3040.10        1422.22        3171.61        7.80748        4.46836     
  4555.15        1422.22        3176.40        7.82231        4.47479     
  6070.20        1422.22        3181.18        7.83707        4.48119     
  7585.25        1422.22        3185.97        7.85198        4.48769     
  9100.30        1422.22        3190.70        7.86657        4.49399     
  10615.4        1422.22        3195.42        7.88111        4.50027     
  12130.4        1422.22        3200.05        7.89541        4.50637     
  13645.5        1422.22        3204.70        7.90975        4.51252     
  15160.5        1422.22        3209.36        7.92408        4.51869     
  16675.6        1422.22        3213.98        7.93830        4.52478     
  18190.6        1422.22        3218.55        7.95239        4.53079     
  19705.7        1422.22        3223.13        7.96647        4.53681     
  21220.7        1422.22        3227.65        7.98039        4.54272     
  22735.8        1422.22        3232.16        7.99428        4.54863     
  24250.8        1422.22        3243.69        8.03059        4.56980     
  25765.9        1422.22        3248.06        8.04383        4.57511     
  27280.9        1422.22        3252.41        8.05702        4.58041     
  28796.0        1422.22        3256.75        8.07017        4.58571     
  30311.0        1422.22        3261.06        8.08328        4.59099     
  31826.1        1422.22        3265.36        8.09636        4.59627     
  33341.1        1422.22        3269.65        8.10940        4.60155     
  34856.2        1422.22        3273.95        8.12246        4.60686     
  36371.2        1422.22        3278.30        8.13560        4.61223     
  37886.3        1422.22        3282.61        8.14868        4.61759     
  39401.3        1422.22        3286.90        8.16170        4.62292     
  40916.4        1422.22        3291.18        8.17468        4.62825     
  42431.4        1422.22        3295.40        8.18756        4.63352     
  43946.5        1422.22        3299.61        8.20040        4.63879     
  45461.5        1422.22        3303.87        8.21332        4.64412     
  46976.6        1422.22        3308.06        8.22611        4.64939     
  48491.6        1422.22        3312.25        8.23886        4.65465     
  50006.7        1422.22        3316.35        8.25145        4.65982     
  51521.7        1422.22        3320.50        8.26414        4.66507     
  53036.8        1422.22        3324.59        8.27671        4.67025     
  54551.8        1422.22        3328.70        8.28931        4.67547     
  56066.9        1422.22        3332.78        8.30182        4.68064     
  57581.9        1422.22        3336.80        8.31424        4.68578     
  59097.0        1422.22        3340.85        8.32668        4.69094     
  60612.0        1422.22        3344.87        8.33907        4.69607     
  62127.1        1422.22        3348.87        8.35144        4.70121     
  63642.1        1422.22        3352.86        8.36376        4.70633     
  65157.2        1422.22        3356.82        8.37603        4.71143     
  66672.2        1422.22        3360.78        8.38828        4.71653     
  68187.3        1422.22        3364.72        8.40050        4.72162     
  69702.3        1422.22        3368.65        8.41268        4.72669     
  71217.4        1422.22        3372.56        8.42483        4.73177     
  72732.4        1422.22        3376.45        8.43694        4.73683     
  74247.5        1422.22        3380.34        8.44903        4.74189     
  75762.5        1422.22        3384.19        8.46106        4.74691     
