|6.6.6
dunite_hp02_1.tab                                                                                   
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  34856.2        1450.51        3270.54        8.09743        4.58507     
  36371.2        1450.51        3274.87        8.11017        4.59089     
  37886.3        1450.51        3279.22        8.12303        4.59680     
  39401.3        1450.51        3283.51        8.13570        4.60261     
  40916.4        1450.51        3287.80        8.14839        4.60843     
  42431.4        1450.51        3292.03        8.16082        4.61411     
  43946.5        1450.51        3296.29        8.17349        4.61994     
  45461.5        1450.51        3300.59        8.18638        4.62588     
  46976.6        1450.51        3304.80        8.19888        4.63163     
  48491.6        1450.51        3308.98        8.21127        4.63732     
  50006.7        1450.51        3313.09        8.22336        4.64285     
  51521.7        1450.51        3317.28        8.23591        4.64864     
  53036.8        1450.51        3321.38        8.24805        4.65421     
  54551.8        1450.51        3325.48        8.26027        4.65983     
  56066.9        1450.51        3329.56        8.27242        4.66542     
  57581.9        1450.51        3333.62        8.28447        4.67097     
  59097.0        1450.51        3337.70        8.29671        4.67660     
  60612.0        1450.51        3341.73        8.30873        4.68214     
  62127.1        1450.51        3345.74        8.32072        4.68766     
  63642.1        1450.51        3349.74        8.33268        4.69318     
  65157.2        1450.51        3353.71        8.34455        4.69864     
  66672.2        1450.51        3357.69        8.35650        4.70416     
  68187.3        1450.51        3361.64        8.36836        4.70963     
  69702.3        1450.51        3365.58        8.38019        4.71508     
  71217.4        1450.51        3369.49        8.39193        4.72051     
  72732.4        1450.51        3373.39        8.40368        4.72593     
  74247.5        1450.51        3377.29        8.41544        4.73136     
  75762.5        1450.51        3381.17        8.42714        4.73677     
  77277.6        1450.51        3385.03        8.43881        4.74216     
  78792.6        1450.51        3388.89        8.45048        4.74756     
  80307.7        1450.51        3392.73        8.46203        4.75296     
  81822.7        1450.51        3396.55        8.47363        4.75833     
  83337.8        1450.51        3400.37        8.48521        4.76370     
  84852.8        1450.51        3404.18        8.49682        4.76908     
  86367.9        1450.51        3407.95        8.50826        4.77438     
  87882.9        1450.51        3411.73        8.51976        4.77972     
  89398.0        1450.51        3415.48        8.53122        4.78503     
  90913.0        1450.51        3419.23        8.54266        4.79034     
  92428.1        1450.51        3422.96        8.55406        4.79564     
  93943.1        1450.51        3426.68        8.56544        4.80092     
  95458.2        1450.51        3430.40        8.57681        4.80621     
  96973.2        1450.51        3434.09        8.58815        4.81148     
  98488.3        1450.51        3437.78        8.59945        4.81673     
  100003.        1450.51        3441.45        8.61071        4.82198     
  101518.        1450.51        3445.11        8.62197        4.82722     
  103033.        1450.51        3448.75        8.63320        4.83245     
  104548.        1450.51        3452.39        8.64441        4.83767     
  106064.        1450.51        3456.02        8.65559        4.84288     
  107579.        1450.51        3459.63        8.66675        4.84808     
  109094.        1450.51        3463.23        8.67788        4.85327     
  110609.        1450.51        3466.82        8.68900        4.85846     
  112124.        1450.51        3470.40        8.70011        4.86365     
  113639.        1450.51        3473.97        8.71117        4.86881     
  115154.        1450.51        3477.53        8.72222        4.87397     
  116669.        1450.51        3481.07        8.73324        4.87912     
  118184.        1450.51        3484.61        8.74423        4.88426     
  119699.        1450.51        3488.13        8.75521        4.88939     
  121214.        1450.51        3491.65        8.76617        4.89451     
  122729.        1450.51        3495.15        8.77710        4.89963     
  124244.        1450.51        3498.64        8.78801        4.90474     
  125759.        1450.51        3502.13        8.79890        4.90984     
  127274.        1450.51        3505.60        8.80977        4.91493     
  128789.        1450.51        3509.06        8.82064        4.92003     
  130304.        1450.51        3512.52        8.83150        4.92512     
  131819.        1450.51        3515.96        8.84232        4.93020     
  133334.        1450.51        3519.39        8.85310        4.93526     
  134849.        1450.51        3522.81        8.86383        4.94029     
  136365.        1450.51        3526.23        8.87461        4.94536     
  137880.        1450.51        3529.63        8.88534        4.95040     
  139395.        1450.51        3533.02        8.89604        4.95542     
  140910.        1450.51        3536.40        8.90672        4.96044     
  142425.        1450.51        3539.77        8.91737        4.96545     
  143940.        1450.51        3543.14        8.92801        4.97045     
  145455.        1450.51        3546.49        8.93863        4.97544     
  146970.        1450.51        3549.83        8.94923        4.98043     
  148485.        1450.51        3553.17        8.95981        4.98542     
  150000.        1450.51        3556.49        8.97037        4.99039     
  10.0000        1464.65        3156.51        7.76615        4.42202     
  1525.05        1464.65        3161.22        7.77827        4.42890     
  3040.10        1464.65        3166.06        7.79221        4.43562     
  4555.15        1464.65        3170.88        7.80609        4.44229     
  6070.20        1464.65        3175.68        7.81992        4.44892     
  7585.25        1464.65        3180.45        7.83367        4.45551     
  9100.30        1464.65        3185.25        7.84738        4.46179     
  10615.4        1464.65        3189.96        7.86101        4.46830     
  12130.4        1464.65        3194.70        7.87461        4.47478     
  13645.5        1464.65        3199.33        7.88810        4.48121     
  15160.5        1464.65        3203.93        7.90153        4.48760     
  16675.6        1464.65        3208.59        7.91495        4.49397     
  18190.6        1464.65        3213.20        7.92831        4.50031     
  19705.7        1464.65        3217.81        7.94162        4.50661     
  21220.7        1464.65        3222.36        7.95486        4.51288     
  22735.8        1464.65        3226.90        7.96806        4.51912     
  24250.8        1464.65        3238.46        8.00290        4.54004     
  25765.9        1464.65        3242.85        8.01550        4.54576     
  27280.9        1464.65        3247.23        8.02808        4.55147     
  28796.0        1464.65        3251.59        8.04062        4.55718     
  30311.0        1464.65        3255.93        8.05313        4.56286     
  31826.1        1464.65        3260.25        8.06562        4.56854     
  33341.1        1464.65        3264.56        8.07807        4.57422     
  34856.2        1464.65        3268.85        8.09049        4.57987     
  36371.2        1464.65        3273.15        8.10305        4.58561     
  37886.3        1464.65        3277.51        8.11594        4.59154     
  39401.3        1464.65        3281.83        8.12871        4.59740     
  40916.4        1464.65        3286.12        8.14137        4.60322     
  42431.4        1464.65        3290.36        8.15383        4.60892     
  43946.5        1464.65        3294.63        8.16650        4.61475     
  45461.5        1464.65        3298.91        8.17932        4.62067     
  46976.6        1464.65        3303.14        8.19189        4.62645     
  48491.6        1464.65        3307.31        8.20422        4.63212     
  50006.7        1464.65        3311.43        8.21631        4.63766     
  51521.7        1464.65        3315.65        8.22900        4.64352     
  53036.8        1464.65        3319.74        8.24107        4.64906     
  54551.8        1464.65        3323.87        8.25339        4.65474     
  56066.9        1464.65        3327.97        8.26559        4.66036     
  57581.9        1464.65        3332.01        8.27757        4.66587     
  59097.0        1464.65        3336.11        8.28987        4.67155     
  60612.0        1464.65        3340.13        8.30186        4.67707     
  62127.1        1464.65        3344.16        8.31390        4.68262     
  63642.1        1464.65        3348.17        8.32588        4.68815     
  65157.2        1464.65        3352.15        8.33778        4.69364     
  66672.2        1464.65        3356.13        8.34973        4.69917     
  68187.3        1464.65        3360.08        8.36157        4.70462     
  69702.3        1464.65        3364.03        8.37344        4.71011     
  71217.4        1464.65        3367.96        8.38525        4.71556     
  72732.4        1464.65        3371.86        8.39695        4.72097     
  74247.5        1464.65        3375.77        8.40873        4.72642     
  75762.5        1464.65        3379.66        8.42045        4.73184     
  77277.6        1464.65        3383.52        8.43212        4.73724     
  78792.6        1464.65        3387.39        8.44376        4.74269     
  80307.7        1464.65        3391.23        8.45538        4.74807     
  81822.7        1464.65        3395.08        8.46706        4.75349     
  83337.8        1464.65        3398.89        8.47861        4.75884     
  84852.8        1464.65        3402.68        8.49009        4.76417     
  86367.9        1464.65        3406.48        8.50167        4.76954     
  87882.9        1464.65        3410.26        8.51316        4.77487     
  89398.0        1464.65        3414.02        8.52461        4.78019     
  90913.0        1464.65        3417.78        8.53609        4.78552     
  92428.1        1464.65        3421.51        8.54749        4.79082     
  93943.1        1464.65        3425.24        8.55886        4.79610     
  95458.2        1464.65        3428.96        8.57025        4.80141     
  96973.2        1464.65        3432.66        8.58161        4.80669     
  98488.3        1464.65        3436.34        8.59289        4.81194     
  100003.        1464.65        3440.02        8.60419        4.81720     
  101518.        1464.65        3443.69        8.61546        4.82245     
  103033.        1464.65        3447.34        8.62670        4.82769     
  104548.        1464.65        3450.98        8.63792        4.83292     
  106064.        1464.65        3454.61        8.64912        4.83815     
  107579.        1464.65        3458.23        8.66028        4.84336     
  109094.        1464.65        3461.84        8.67143        4.84856     
  110609.        1464.65        3465.44        8.68256        4.85376     
  112124.        1464.65        3469.02        8.69366        4.85894     
  113639.        1464.65        3472.60        8.70474        4.86412     
  115154.        1464.65        3476.16        8.71579        4.86928     
  116669.        1464.65        3479.71        8.72682        4.87444     
  118184.        1464.65        3483.25        8.73782        4.87959     
  119699.        1464.65        3486.78        8.74881        4.88473     
  121214.        1464.65        3490.30        8.75978        4.88986     
  122729.        1464.65        3493.80        8.77072        4.89498     
  124244.        1464.65        3497.30        8.78164        4.90010     
  125759.        1464.65        3500.79        8.79254        4.90521     
  127274.        1464.65        3504.27        8.80341        4.91031     
  128789.        1464.65        3507.74        8.81431        4.91543     
  130304.        1464.65        3511.20        8.82516        4.92052     
  131819.        1464.65        3514.64        8.83598        4.92559     
  133334.        1464.65        3518.08        8.84677        4.93066     
  134849.        1464.65        3521.50        8.85752        4.93571     
  136365.        1464.65        3524.92        8.86831        4.94078     
  137880.        1464.65        3528.33        8.87903        4.94583     
  139395.        1464.65        3531.72        8.88974        4.95086     
  140910.        1464.65        3535.11        8.90042        4.95588     
  142425.        1464.65        3538.49        8.91110        4.96091     
  143940.        1464.65        3541.85        8.92175        4.96592     
  145455.        1464.65        3545.21        8.93237        4.97091     
  146970.        1464.65        3548.56        8.94299        4.97591     
  148485.        1464.65        3551.90        8.95357        4.98091     
  150000.        1464.65        3555.22        8.96414        4.98589     
  10.0000        1478.79        3154.62        6.87538        3.13224     
  1525.05        1478.79        3159.35        7.77105        4.42344     
  3040.10        1478.79        3164.21        7.78501        4.43017     
  4555.15        1478.79        3169.03        7.79891        4.43686     
  6070.20        1478.79        3173.83        7.81273        4.44350     
  7585.25        1478.79        3178.62        7.82650        4.45010     
  9100.30        1478.79        3183.39        7.84021        4.45666     
  10615.4        1478.79        3188.15        7.85387        4.46291     
  12130.4        1478.79        3192.84        7.86745        4.46940     
  13645.5        1478.79        3197.53        7.88098        4.47585     
  15160.5        1478.79        3202.15        7.89443        4.48225     
  16675.6        1478.79        3206.79        7.90784        4.48863     
  18190.6        1478.79        3211.42        7.92122        4.49498     
  19705.7        1478.79        3216.02        7.93454        4.50130     
  21220.7        1478.79        3220.59        7.94780        4.50758     
  22735.8        1478.79        3225.14        7.96101        4.51384     
  24250.8        1478.79        3229.64        7.97416        4.52006     
  25765.9        1478.79        3241.12        8.00847        4.54049     
  27280.9        1478.79        3245.50        8.02105        4.54621     
  28796.0        1478.79        3249.87        8.03361        4.55193     
  30311.0        1478.79        3254.22        8.04613        4.55763     
  31826.1        1478.79        3258.55        8.05862        4.56332     
  33341.1        1478.79        3262.86        8.07109        4.56900     
  34856.2        1478.79        3267.16        8.08352        4.57467     
  36371.2        1478.79        3271.44        8.09592        4.58033     
  37886.3        1478.79        3275.80        8.10884        4.58627     
  39401.3        1478.79        3280.11        8.12151        4.59209     
  40916.4        1478.79        3284.42        8.13426        4.59796     
  42431.4        1478.79        3288.75        8.14714        4.60389     
  43946.5        1478.79        3292.95        8.15942        4.60952     
  45461.5        1478.79        3297.26        8.17236        4.61551     
  46976.6        1478.79        3301.46        8.18475        4.62120     
  48491.6        1478.79        3305.63        8.19703        4.62684     
  50006.7        1478.79        3309.80        8.20938        4.63253     
  51521.7        1478.79        3313.97        8.22179        4.63825     
  53036.8        1478.79        3318.12        8.23411        4.64393     
  54551.8        1478.79        3322.26        8.24651        4.64966     
  56066.9        1478.79        3326.33        8.25855        4.65519     
  57581.9        1478.79        3330.42        8.27071        4.66081     
  59097.0        1478.79        3334.48        8.28282        4.66639     
  60612.0        1478.79        3338.53        8.29491        4.67197     
  62127.1        1478.79        3342.58        8.30702        4.67756     
  63642.1        1478.79        3346.59        8.31901        4.68309     
  65157.2        1478.79        3350.59        8.33098        4.68863     
  66672.2        1478.79        3354.57        8.34292        4.69415     
  68187.3        1478.79        3358.52        8.35470        4.69958     
  69702.3        1478.79        3362.49        8.36666        4.70512     
  71217.4        1478.79        3366.42        8.37845        4.71058     
  72732.4        1478.79        3370.36        8.39032        4.71607     
  74247.5        1478.79        3374.24        8.40198        4.72146     
  75762.5        1478.79        3378.13        8.41369        4.72688     
  77277.6        1478.79        3382.02        8.42544        4.73234     
  78792.6        1478.79        3385.89        8.43703        4.73775     
  80307.7        1478.79        3389.74        8.44869        4.74316     
  81822.7        1478.79        3393.58        8.46031        4.74855     
  83337.8        1478.79        3397.40        8.47191        4.75393     
  84852.8        1478.79        3401.21        8.48344        4.75929     
  86367.9        1478.79        3405.01        8.49499        4.76466     
  87882.9        1478.79        3408.79        8.50652        4.77001     
  89398.0        1478.79        3412.56        8.51798        4.77534     
  90913.0        1478.79        3416.31        8.52943        4.78066     
  92428.1        1478.79        3420.06        8.54088        4.78599     
  93943.1        1478.79        3423.79        8.55225        4.79128     
  95458.2        1478.79        3427.52        8.56365        4.79658     
  96973.2        1478.79        3431.22        8.57498        4.80186     
  98488.3        1478.79        3434.92        8.58632        4.80714     
  100003.        1478.79        3438.60        8.59764        4.81242     
  101518.        1478.79        3442.27        8.60891        4.81768     
  103033.        1478.79        3445.93        8.62017        4.82293     
  104548.        1478.79        3449.58        8.63141        4.82817     
  106064.        1478.79        3453.21        8.64257        4.83338     
  107579.        1478.79        3456.84        8.65378        4.83862     
  109094.        1478.79        3460.45        8.66493        4.84383     
  110609.        1478.79        3464.05        8.67607        4.84903     
  112124.        1478.79        3467.64        8.68717        4.85422     
  113639.        1478.79        3471.22        8.69825        4.85941     
  115154.        1478.79        3474.79        8.70934        4.86459     
  116669.        1478.79        3478.34        8.72035        4.86974     
  118184.        1478.79        3481.89        8.73137        4.87490     
  119699.        1478.79        3485.42        8.74238        4.88006     
  121214.        1478.79        3488.95        8.75336        4.88521     
  122729.        1478.79        3492.46        8.76431        4.89033     
  124244.        1478.79        3495.97        8.77526        4.89548     
  125759.        1478.79        3499.46        8.78617        4.90060     
  127274.        1478.79        3502.94        8.79706        4.90570     
  128789.        1478.79        3506.41        8.80792        4.91080     
  130304.        1478.79        3509.87        8.81877        4.91589     
  131819.        1478.79        3513.32        8.82959        4.92098     
  133334.        1478.79        3516.76        8.84039        4.92605     
  134849.        1478.79        3520.19        8.85118        4.93113     
  136365.        1478.79        3523.61        8.86194        4.93618     
  137880.        1478.79        3527.03        8.87271        4.94125     
  139395.        1478.79        3530.42        8.88339        4.94627     
  140910.        1478.79        3533.81        8.89410        4.95131     
  142425.        1478.79        3537.20        8.90481        4.95636     
  143940.        1478.79        3540.56        8.91542        4.96135     
  145455.        1478.79        3543.93        8.92609        4.96638     
  146970.        1478.79        3547.29        8.93671        4.97139     
  148485.        1478.79        3550.63        8.94731        4.97638     
  150000.        1478.79        3553.96        8.95788        4.98137     
  10.0000        1492.93        3152.66        6.86836        3.12804     
  1525.05        1492.93        3157.45        6.87988        3.13278     
  3040.10        1492.93        3162.32        7.77776        4.42470     
  4555.15        1492.93        3167.18        7.79169        4.43141     
  6070.20        1492.93        3172.00        7.80553        4.43807     
  7585.25        1492.93        3176.78        7.81930        4.44468     
  9100.30        1492.93        3181.57        7.83303        4.45126     
  10615.4        1492.93        3186.35        7.84671        4.45752     
  12130.4        1492.93        3191.04        7.86029        4.46401     
  13645.5        1492.93        3195.74        7.87384        4.47048     
  15160.5        1492.93        3200.35        7.88729        4.47689     
  16675.6        1492.93        3204.99        7.90071        4.48328     
  18190.6        1492.93        3209.70        7.91414        4.48965     
  19705.7        1492.93        3214.25        7.92743        4.49597     
  21220.7        1492.93        3218.83        7.94071        4.50227     
  22735.8        1492.93        3223.39        7.95393        4.50854     
  24250.8        1492.93        3227.90        7.96709        4.51477     
  25765.9        1492.93        3239.38        8.00140        4.53521     
  27280.9        1492.93        3243.77        8.01400        4.54095     
  28796.0        1492.93        3248.15        8.02656        4.54667     
  30311.0        1492.93        3252.50        8.03910        4.55238     
  31826.1        1492.93        3256.84        8.05160        4.55808     
  33341.1        1492.93        3261.16        8.06408        4.56378     
  34856.2        1492.93        3265.47        8.07652        4.56946     
  36371.2        1492.93        3269.75        8.08894        4.57513     
  37886.3        1492.93        3274.08        8.10161        4.58095     
  39401.3        1492.93        3278.43        8.11448        4.58688     
  40916.4        1492.93        3282.75        8.12725        4.59276     
  42431.4        1492.93        3287.01        8.13972        4.59849     
  43946.5        1492.93        3291.28        8.15235        4.60430     
  45461.5        1492.93        3295.54        8.16496        4.61012     
  46976.6        1492.93        3299.77        8.17750        4.61589     
  48491.6        1492.93        3304.02        8.19020        4.62177     
  50006.7        1492.93        3308.15        8.20232        4.62733     
  51521.7        1492.93        3312.35        8.21483        4.63311     
  53036.8        1492.93        3316.52        8.22731        4.63889     
  54551.8        1492.93        3320.63        8.23947        4.64449     
  56066.9        1492.93        3324.76        8.25176        4.65016     
  57581.9        1492.93        3328.82        8.26381        4.65572     
  59097.0        1492.93        3332.92        8.27608        4.66139     
  60612.0        1492.93        3336.97        8.28816        4.66697     
  62127.1        1492.93        3341.00        8.30013        4.67250     
  63642.1        1492.93        3345.02        8.31213        4.67805     
  65157.2        1492.93        3349.02        8.32407        4.68357     
  66672.2        1492.93        3353.01        8.33602        4.68909     
  68187.3        1492.93        3356.99        8.34794        4.69461     
  69702.3        1492.93        3360.95        8.35983        4.70011     
  71217.4        1492.93        3364.89        8.37168        4.70561     
  72732.4        1492.93        3368.80        8.38340        4.71102     
  74247.5        1492.93        3372.72        8.39520        4.71649     
  75762.5        1492.93        3376.62        8.40694        4.72194     
  77277.6        1492.93        3380.51        8.41861        4.72741     
  78792.6        1492.93        3384.39        8.43031        4.73283     
  80307.7        1492.93        3388.24        8.44198        4.73825     
  81822.7        1492.93        3392.09        8.45363        4.74366     
  83337.8        1492.93        3395.92        8.46523        4.74905     
  84852.8        1492.93        3399.73        8.47675        4.75440     
  86367.9        1492.93        3403.54        8.48832        4.75978     
  87882.9        1492.93        3407.33        8.49985        4.76514     
  89398.0        1492.93        3411.10        8.51132        4.77047     
  90913.0        1492.93        3414.87        8.52283        4.77583     
  92428.1        1492.93        3418.61        8.53421        4.78113     
  93943.1        1492.93        3422.35        8.54564        4.78645     
  95458.2        1492.93        3426.08        8.55704        4.79177     
  96973.2        1492.93        3429.79        8.56838        4.79705     
  98488.3        1492.93        3433.49        8.57973        4.80234     
  100003.        1492.93        3437.18        8.59104        4.80762     
  101518.        1492.93        3440.86        8.60234        4.81290     
  103033.        1492.93        3444.52        8.61361        4.81815     
  104548.        1492.93        3448.18        8.62484        4.82341     
  106064.        1492.93        3451.81        8.63605        4.82864     
  107579.        1492.93        3455.45        8.64725        4.83388     
  109094.        1492.93        3459.06        8.65841        4.83909     
  110609.        1492.93        3462.67        8.66955        4.84430     
  112124.        1492.93        3466.26        8.68068        4.84951     
  113639.        1492.93        3469.85        8.69176        4.85469     
  115154.        1492.93        3473.42        8.70283        4.85987     
  116669.        1492.93        3476.98        8.71388        4.86505     
  118184.        1492.93        3480.53        8.72492        4.87023     
  119699.        1492.93        3484.07        8.73593        4.87539     
  121214.        1492.93        3487.60        8.74691        4.88053     
  122729.        1492.93        3491.11        8.75785        4.88567     
  124244.        1492.93        3494.63        8.76883        4.89083     
  125759.        1492.93        3498.12        8.77972        4.89593     
  127274.        1492.93        3501.61        8.79064        4.90106     
  128789.        1492.93        3505.09        8.80152        4.90617     
  130304.        1492.93        3508.55        8.81238        4.91128     
  131819.        1492.93        3512.01        8.82320        4.91637     
  133334.        1492.93        3515.45        8.83398        4.92143     
  134849.        1492.93        3518.89        8.84480        4.92652     
  136365.        1492.93        3522.31        8.85557        4.93159     
  137880.        1492.93        3525.73        8.86633        4.93665     
  139395.        1492.93        3529.13        8.87704        4.94169     
  140910.        1492.93        3532.53        8.88779        4.94677     
  142425.        1492.93        3535.91        8.89844        4.95178     
  143940.        1492.93        3539.29        8.90910        4.95680     
  145455.        1492.93        3542.65        8.91975        4.96183     
  146970.        1492.93        3546.01        8.93038        4.96684     
  148485.        1492.93        3549.36        8.94101        4.97186     
  150000.        1492.93        3552.70        8.95159        4.97685     
  10.0000        1507.07        3150.59        6.85876        3.12316     
  1525.05        1507.07        3155.39        6.87097        3.12804     
  3040.10        1507.07        3160.32        6.88596        3.13307     
  4555.15        1507.07        3165.33        7.78444        4.42595     
  6070.20        1507.07        3170.16        7.79830        4.43262     
  7585.25        1507.07        3174.95        7.81208        4.43925     
  9100.30        1507.07        3179.72        7.82581        4.44583     
  10615.4        1507.07        3184.50        7.83950        4.45238     
  12130.4        1507.07        3189.24        7.85311        4.45862     
  13645.5        1507.07        3193.96        7.86667        4.46509     
  15160.5        1507.07        3198.57        7.88013        4.47152     
  16675.6        1507.07        3203.22        7.89357        4.47793     
  18190.6        1507.07        3207.90        7.90698        4.48430     
  19705.7        1507.07        3212.51        7.92032        4.49064     
  21220.7        1507.07        3217.08        7.93359        4.49695     
  22735.8        1507.07        3221.63        7.94682        4.50323     
  24250.8        1507.07        3226.16        7.96000        4.50948     
  25765.9        1507.07        3237.64        7.99430        4.52992     
  27280.9        1507.07        3242.04        8.00691        4.53566     
  28796.0        1507.07        3246.42        8.01949        4.54140     
  30311.0        1507.07        3250.79        8.03203        4.54712     
  31826.1        1507.07        3255.14        8.04455        4.55284     
  33341.1        1507.07        3259.46        8.05703        4.55854     
  34856.2        1507.07        3263.78        8.06949        4.56423     
  36371.2        1507.07        3268.07        8.08192        4.56991     
  37886.3        1507.07        3272.38        8.09444        4.57566     
  39401.3        1507.07        3276.72        8.10727        4.58157     
  40916.4        1507.07        3281.04        8.12000        4.58743     
  42431.4        1507.07        3285.34        8.13267        4.59328     
  43946.5        1507.07        3289.60        8.14523        4.59906     
  45461.5        1507.07        3293.88        8.15791        4.60492     
  46976.6        1507.07        3298.15        8.17061        4.61079     
  48491.6        1507.07        3302.38        8.18318        4.61660     
  50006.7        1507.07        3306.50        8.19519        4.62210     
  51521.7        1507.07        3310.75        8.20801        4.62806     
  53036.8        1507.07        3314.87        8.22011        4.63363     
  54551.8        1507.07        3319.05        8.23263        4.63943     
  56066.9        1507.07        3323.12        8.24463        4.64495     
  57581.9        1507.07        3327.22        8.25682        4.65059     
  59097.0        1507.07        3331.33        8.26915        4.65631     
  60612.0        1507.07        3335.36        8.28109        4.66182     
  62127.1        1507.07        3339.44        8.29331        4.66747     
  63642.1        1507.07        3343.45        8.30525        4.67300     
  65157.2        1507.07        3347.45        8.31715        4.67849     
  66672.2        1507.07        3351.47        8.32926        4.68411     
  68187.3        1507.07        3355.44        8.34110        4.68959     
  69702.3        1507.07        3359.41        8.35301        4.69513     
  71217.4        1507.07        3363.36        8.36483        4.70060     
  72732.4        1507.07        3367.30        8.37672        4.70611     
  74247.5        1507.07        3371.22        8.38850        4.71157     
  75762.5        1507.07        3375.13        8.40020        4.71706     
  77277.6        1507.07        3379.01        8.41188        4.72248     
  78792.6        1507.07        3382.89        8.42355        4.72789     
  80307.7        1507.07        3386.75        8.43522        4.73332     
  81822.7        1507.07        3390.60        8.44689        4.73874     
  83337.8        1507.07        3394.44        8.45849        4.74413     
  84852.8        1507.07        3398.25        8.47002        4.74949     
  86367.9        1507.07        3402.07        8.48163        4.75489     
  87882.9        1507.07        3405.86        8.49316        4.76026     
  89398.0        1507.07        3409.65        8.50467        4.76562     
  90913.0        1507.07        3413.41        8.51613        4.77096     
  92428.1        1507.07        3417.17        8.52757        4.77629     
  93943.1        1507.07        3420.91        8.53899        4.78161     
  95458.2        1507.07        3424.64        8.55040        4.78694     
  96973.2        1507.07        3428.36        8.56177        4.79224     
  98488.3        1507.07        3432.07        8.57311        4.79753     
  100003.        1507.07        3435.76        8.58440        4.80281     
  101518.        1507.07        3439.44        8.59573        4.80809     
  103033.        1507.07        3443.11        8.60699        4.81336     
  104548.        1507.07        3446.77        8.61824        4.81861     
  106064.        1507.07        3450.42        8.62947        4.82387     
  107579.        1507.07        3454.05        8.64066        4.82910     
  109094.        1507.07        3457.67        8.65183        4.83432     
  110609.        1507.07        3461.28        8.66298        4.83955     
  112124.        1507.07        3464.89        8.67414        4.84478     
  113639.        1507.07        3468.47        8.68523        4.84997     
  115154.        1507.07        3472.05        8.69632        4.85517     
  116669.        1507.07        3475.62        8.70739        4.86036     
  118184.        1507.07        3479.17        8.71841        4.86552     
  119699.        1507.07        3482.72        8.72945        4.87071     
  121214.        1507.07        3486.25        8.74043        4.87586     
  122729.        1507.07        3489.77        8.75139        4.88100     
  124244.        1507.07        3493.29        8.76235        4.88615     
  125759.        1507.07        3496.79        8.77331        4.89130     
  127274.        1507.07        3500.28        8.78418        4.89640     
  128789.        1507.07        3503.76        8.79507        4.90153     
  130304.        1507.07        3507.23        8.80595        4.90664     
  131819.        1507.07        3510.69        8.81675        4.91172     
  133334.        1507.07        3514.14        8.82759        4.91682     
  134849.        1507.07        3517.58        8.83840        4.92192     
  136365.        1507.07        3521.01        8.84916        4.92698     
  137880.        1507.07        3524.43        8.85993        4.93205     
  139395.        1507.07        3527.84        8.87068        4.93712     
  140910.        1507.07        3531.24        8.88139        4.94217     
  142425.        1507.07        3534.63        8.89208        4.94721     
  143940.        1507.07        3538.01        8.90280        4.95227     
  145455.        1507.07        3541.38        8.91341        4.95727     
  146970.        1507.07        3544.74        8.92407        4.96231     
  148485.        1507.07        3548.10        8.93469        4.96732     
  150000.        1507.07        3551.44        8.94528        4.97232     
  10.0000        1521.21        3148.40        6.84861        3.11811     
  1525.05        1521.21        3153.32        6.86150        3.12315     
  3040.10        1521.21        3158.45        6.87807        3.12861     
  4555.15        1521.21        3163.34        6.89235        3.13346     
  6070.20        1521.21        3168.30        7.79102        4.42716     
  7585.25        1521.21        3173.11        7.80482        4.43380     
  9100.30        1521.21        3177.89        7.81856        4.44040     
  10615.4        1521.21        3182.78        7.83233        4.44698     
  12130.4        1521.21        3187.44        7.84590        4.45348     
  13645.5        1521.21        3192.18        7.85948        4.45970     
  15160.5        1521.21        3196.80        7.87295        4.46614     
  16675.6        1521.21        3201.51        7.88642        4.47256     
  18190.6        1521.21        3206.07        7.89978        4.47894     
  19705.7        1521.21        3210.74        7.91316        4.48529     
  21220.7        1521.21        3215.32        7.92645        4.49161     
  22735.8        1521.21        3219.91        7.93970        4.49790     
  24250.8        1521.21        3224.42        7.95287        4.50416     
  25765.9        1521.21        3235.91        7.98718        4.52461     
  27280.9        1521.21        3240.31        7.99979        4.53037     
  28796.0        1521.21        3244.70        8.01239        4.53612     
  30311.0        1521.21        3249.08        8.02494        4.54185     
  31826.1        1521.21        3253.43        8.03747        4.54758     
  33341.1        1521.21        3257.77        8.04996        4.55329     
  34856.2        1521.21        3262.09        8.06243        4.55899     
  36371.2        1521.21        3266.39        8.07487        4.56469     
  37886.3        1521.21        3270.67        8.08727        4.57037     
  39401.3        1521.21        3275.03        8.10008        4.57628     
  40916.4        1521.21        3279.36        8.11287        4.58218     
  42431.4        1521.21        3283.65        8.12548        4.58800     
  43946.5        1521.21        3287.95        8.13819        4.59387     
  45461.5        1521.21        3292.27        8.15106        4.59983     
  46976.6        1521.21        3296.51        8.16363        4.60564     
  48491.6        1521.21        3300.74        8.17615        4.61142     
  50006.7        1521.21        3304.95        8.18861        4.61718     
  51521.7        1521.21        3309.13        8.20099        4.62290     
  53036.8        1521.21        3313.26        8.21317        4.62853     
  54551.8        1521.21        3317.41        8.22550        4.63423     
  56066.9        1521.21        3321.53        8.23771        4.63987     
  57581.9        1521.21        3325.63        8.24988        4.64550     
  59097.0        1521.21        3329.74        8.26219        4.65121     
  60612.0        1521.21        3333.81        8.27427        4.65679     
  62127.1        1521.21        3337.86        8.28634        4.66238     
  63642.1        1521.21        3341.90        8.29840        4.66797     
