|6.6.6
peridotite_hp02_1.tab                                                                               
           2
P(bar)  
   10.000000000000000     
   1515.0505050505051     
         100
T(K)    
   800.00000000000000     
   14.141414141414142     
         100
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  131819.        1337.37        3616.06        8.85875        4.92963     
  133334.        1337.37        3619.50        8.86916        4.93454     
  134849.        1337.37        3622.91        8.87949        4.93937     
  136365.        1337.37        3626.32        8.88986        4.94426     
  137880.        1337.37        3629.72        8.90022        4.94922     
  139395.        1337.37        3633.12        8.91055        4.95407     
  140910.        1337.37        3636.51        8.92089        4.95901     
  142425.        1337.37        3639.87        8.93108        4.96384     
  143940.        1337.37        3643.23        8.94136        4.96863     
  145455.        1337.37        3646.60        8.95164        4.97356     
  146970.        1337.37        3649.94        8.96185        4.97839     
  148485.        1337.37        3653.27        8.97203        4.98316     
  150000.        1337.37        3656.61        8.98216        4.98808     
  10.0000        1351.52        3159.01        7.57067        4.29584     
  1525.05        1351.52        3177.80        7.60399        4.32438     
  3040.10        1351.52        3197.12        7.63898        4.35247     
  4555.15        1351.52        3207.08        7.66031        4.36657     
  6070.20        1351.52        3247.41        7.72983        4.42472     
  7585.25        1351.52        3252.21        7.74305        4.43027     
  9100.30        1351.52        3256.98        7.75647        4.43598     
  10615.4        1351.52        3261.74        7.76935        4.44138     
  12130.4        1351.52        3266.47        7.78245        4.44693     
  13645.5        1351.52        3271.17        7.79551        4.45247     
  15160.5        1351.52        3287.75        7.85533        4.47776     
  16675.6        1351.52        3294.59        7.87836        4.48760     
  18190.6        1351.52        3301.31        7.90058        4.49681     
  19705.7        1351.52        3307.97        7.92298        4.50625     
  21220.7        1351.52        3314.18        7.94327        4.51481     
  22735.8        1351.52        3320.38        7.96368        4.52344     
  24250.8        1351.52        3328.66        7.99437        4.53640     
  25765.9        1351.52        3333.64        8.00926        4.54282     
  27280.9        1351.52        3340.26        8.03216        4.55246     
  28796.0        1351.52        3345.62        8.04912        4.55975     
  30311.0        1351.52        3350.40        8.06334        4.56586     
  31826.1        1351.52        3356.02        8.08172        4.57370     
  33341.1        1351.52        3361.14        8.09775        4.58063     
  34856.2        1351.52        3365.35        8.10942        4.58586     
  36371.2        1351.52        3370.76        8.12701        4.59336     
  37886.3        1351.52        3375.22        8.14004        4.59913     
  39401.3        1351.52        3380.12        8.15526        4.60571     
  40916.4        1351.52        3384.78        8.16945        4.61186     
  42431.4        1351.52        3388.95        8.18122        4.61722     
  43946.5        1351.52        3393.63        8.19562        4.62349     
  45461.5        1351.52        3398.07        8.20887        4.62935     
  46976.6        1351.52        3402.51        8.22216        4.63522     
  48491.6        1351.52        3406.92        8.23535        4.64106     
  50006.7        1351.52        3411.00        8.24700        4.64633     
  51521.7        1351.52        3415.39        8.26022        4.65217     
  53036.8        1351.52        3419.58        8.27249        4.65768     
  54551.8        1351.52        3423.87        8.28530        4.66341     
  56066.9        1351.52        3428.08        8.29782        4.66897     
  57581.9        1351.52        3432.06        8.30919        4.67415     
  59097.0        1351.52        3436.27        8.32174        4.67979     
  60612.0        1351.52        3440.36        8.33378        4.68522     
  62127.1        1351.52        3444.43        8.34576        4.69062     
  63642.1        1351.52        3448.47        8.35761        4.69594     
  65157.2        1351.52        3452.46        8.36926        4.70130     
  66672.2        1351.52        3456.50        8.38125        4.70670     
  68187.3        1351.52        3460.49        8.39296        4.71202     
  69702.3        1351.52        3464.46        8.40468        4.71738     
  71217.4        1351.52        3468.41        8.41629        4.72262     
  72732.4        1351.52        3472.32        8.42781        4.72787     
  74247.5        1351.52        3476.22        8.43922        4.73313     
  75762.5        1351.52        3480.08        8.45056        4.73835     
  77277.6        1351.52        3483.97        8.46205        4.74357     
  78792.6        1351.52        3487.85        8.47353        4.74870     
  80307.7        1351.52        3491.67        8.48473        4.75398     
  81822.7        1351.52        3495.52        8.49617        4.75923     
  83337.8        1351.52        3499.34        8.50747        4.76433     
  84852.8        1351.52        3503.12        8.51858        4.76948     
  86367.9        1351.52        3506.89        8.52972        4.77463     
  87882.9        1351.52        3510.67        8.54089        4.77980     
  89398.0        1351.52        3514.43        8.55204        4.78500     
  90913.0        1351.52        3518.18        8.56316        4.79007     
  92428.1        1351.52        3521.88        8.57406        4.79510     
  93943.1        1351.52        3525.60        8.58516        4.80021     
  95458.2        1351.52        3529.30        8.59614        4.80529     
  96973.2        1351.52        3533.00        8.60711        4.81044     
  98488.3        1351.52        3536.69        8.61811        4.81554     
  100003.        1351.52        3540.33        8.62891        4.82046     
  101518.        1351.52        3543.99        8.63984        4.82560     
  103033.        1351.52        3547.64        8.65071        4.83064     
  104548.        1351.52        3551.27        8.66158        4.83569     
  106064.        1351.52        3554.87        8.67231        4.84061     
  107579.        1351.52        3558.49        8.68309        4.84572     
  109094.        1351.52        3562.09        8.69388        4.85078     
  110609.        1351.52        3565.68        8.70461        4.85583     
  112124.        1351.52        3569.25        8.71534        4.86082     
  113639.        1351.52        3572.81        8.72601        4.86578     
  115154.        1351.52        3576.37        8.73667        4.87078     
  116669.        1351.52        3579.91        8.74730        4.87575     
  118184.        1351.52        3583.44        8.75792        4.88073     
  119699.        1351.52        3586.97        8.76854        4.88570     
  121214.        1351.52        3590.47        8.77908        4.89055     
  122729.        1351.52        3593.97        8.78964        4.89554     
  124244.        1351.52        3597.47        8.80018        4.90061     
  125759.        1351.52        3600.95        8.81069        4.90551     
  127274.        1351.52        3604.42        8.82116        4.91046     
  128789.        1351.52        3607.89        8.83167        4.91538     
  130304.        1351.52        3611.34        8.84212        4.92030     
  131819.        1351.52        3614.79        8.85254        4.92521     
  133334.        1351.52        3618.22        8.86293        4.93012     
  134849.        1351.52        3621.64        8.87330        4.93504     
  136365.        1351.52        3625.05        8.88367        4.93988     
  137880.        1351.52        3628.46        8.89401        4.94478     
  139395.        1351.52        3631.86        8.90435        4.94969     
  140910.        1351.52        3635.24        8.91463        4.95454     
  142425.        1351.52        3638.62        8.92490        4.95943     
  143940.        1351.52        3641.99        8.93516        4.96429     
  145455.        1351.52        3645.35        8.94540        4.96915     
  146970.        1351.52        3648.70        8.95565        4.97404     
  148485.        1351.52        3652.04        8.96583        4.97880     
  150000.        1351.52        3655.39        8.97604        4.98382     
  10.0000        1365.66        3157.60        7.56424        4.29143     
  1525.05        1365.66        3175.05        7.59581        4.31812     
  3040.10        1365.66        3193.56        7.62969        4.34507     
  4555.15        1365.66        3205.96        7.65399        4.36230     
  6070.20        1365.66        3245.58        7.72225        4.41951     
  7585.25        1365.66        3250.39        7.73552        4.42511     
  9100.30        1365.66        3255.17        7.74865        4.43065     
  10615.4        1365.66        3259.94        7.76181        4.43622     
  12130.4        1365.66        3264.67        7.77492        4.44178     
  13645.5        1365.66        3269.39        7.78799        4.44733     
  15160.5        1365.66        3285.17        7.84469        4.47137     
  16675.6        1365.66        3292.08        7.86780        4.48109     
  18190.6        1365.66        3299.13        7.89176        4.49117     
  19705.7        1365.66        3305.68        7.91349        4.50032     
  21220.7        1365.66        3312.29        7.93578        4.50974     
  22735.8        1365.66        3319.86        7.96277        4.52115     
  24250.8        1365.66        3327.50        7.99037        4.53256     
  25765.9        1365.66        3332.74        8.00645        4.53960     
  27280.9        1365.66        3338.60        8.02563        4.54784     
  28796.0        1365.66        3343.46        8.04014        4.55397     
  30311.0        1365.66        3348.90        8.05750        4.56153     
  31826.1        1365.66        3354.53        8.07588        4.56941     
  33341.1        1365.66        3359.49        8.09109        4.57596     
  34856.2        1365.66        3363.59        8.10222        4.58095     
  36371.2        1365.66        3369.12        8.12035        4.58866     
  37886.3        1365.66        3373.46        8.13275        4.59420     
  39401.3        1365.66        3378.30        8.14769        4.60067     
  40916.4        1365.66        3382.89        8.16146        4.60670     
  42431.4        1365.66        3387.24        8.17412        4.61235     
  43946.5        1365.66        3392.12        8.18944        4.61896     
  45461.5        1365.66        3396.42        8.20197        4.62455     
  46976.6        1365.66        3400.82        8.21503        4.63035     
  48491.6        1365.66        3405.27        8.22844        4.63626     
  50006.7        1365.66        3409.37        8.24011        4.64159     
  51521.7        1365.66        3413.84        8.25370        4.64754     
  53036.8        1365.66        3417.95        8.26559        4.65294     
  54551.8        1365.66        3422.33        8.27879        4.65880     
  56066.9        1365.66        3426.40        8.29057        4.66410     
  57581.9        1365.66        3430.49        8.30246        4.66949     
  59097.0        1365.66        3434.75        8.31527        4.67520     
  60612.0        1365.66        3438.81        8.32713        4.68056     
  62127.1        1365.66        3442.88        8.33906        4.68598     
  63642.1        1365.66        3446.96        8.35113        4.69139     
  65157.2        1365.66        3450.91        8.36258        4.69661     
  66672.2        1365.66        3455.00        8.37472        4.70211     
  68187.3        1365.66        3458.99        8.38645        4.70746     
  69702.3        1365.66        3462.93        8.39797        4.71270     
  71217.4        1365.66        3466.92        8.40977        4.71808     
  72732.4        1365.66        3470.83        8.42126        4.72333     
  74247.5        1365.66        3474.75        8.43276        4.72860     
  75762.5        1365.66        3478.62        8.44414        4.73373     
  77277.6        1365.66        3482.52        8.45566        4.73892     
  78792.6        1365.66        3486.37        8.46694        4.74427     
  80307.7        1365.66        3490.22        8.47831        4.74936     
  81822.7        1365.66        3494.05        8.48959        4.75454     
  83337.8        1365.66        3497.87        8.50088        4.75976     
  84852.8        1365.66        3501.66        8.51202        4.76486     
  86367.9        1365.66        3505.47        8.52334        4.77014     
  87882.9        1365.66        3509.22        8.53440        4.77513     
  89398.0        1365.66        3513.01        8.54565        4.78041     
  90913.0        1365.66        3516.75        8.55669        4.78546     
  92428.1        1365.66        3520.47        8.56767        4.79062     
  93943.1        1365.66        3524.19        8.57873        4.79562     
  95458.2        1365.66        3527.92        8.58979        4.80084     
  96973.2        1365.66        3531.59        8.60067        4.80581     
  98488.3        1365.66        3535.29        8.61169        4.81102     
  100003.        1365.66        3538.94        8.62253        4.81599     
  101518.        1365.66        3542.63        8.63351        4.82113     
  103033.        1365.66        3546.27        8.64434        4.82619     
  104548.        1365.66        3549.90        8.65518        4.83121     
  106064.        1365.66        3553.53        8.66601        4.83628     
  107579.        1365.66        3557.14        8.67676        4.84130     
  109094.        1365.66        3560.74        8.68753        4.84632     
  110609.        1365.66        3564.31        8.69824        4.85119     
  112124.        1365.66        3567.91        8.70900        4.85635     
  113639.        1365.66        3571.47        8.71968        4.86127     
  115154.        1365.66        3575.04        8.73037        4.86635     
  116669.        1365.66        3578.57        8.74097        4.87113     
  118184.        1365.66        3582.12        8.75161        4.87630     
  119699.        1365.66        3585.64        8.76221        4.88113     
  121214.        1365.66        3589.17        8.77281        4.88625     
  122729.        1365.66        3592.67        8.78337        4.89121     
  124244.        1365.66        3596.18        8.79396        4.89618     
  125759.        1365.66        3599.66        8.80444        4.90114     
  127274.        1365.66        3603.14        8.81496        4.90608     
  128789.        1365.66        3606.61        8.82542        4.91101     
  130304.        1365.66        3610.06        8.83587        4.91591     
  131819.        1365.66        3613.51        8.84631        4.92080     
  133334.        1365.66        3616.95        8.85671        4.92572     
  134849.        1365.66        3620.38        8.86709        4.93068     
  136365.        1365.66        3623.79        8.87745        4.93554     
  137880.        1365.66        3627.20        8.88780        4.94042     
  139395.        1365.66        3630.60        8.89812        4.94532     
  140910.        1365.66        3633.99        8.90843        4.95019     
  142425.        1365.66        3637.38        8.91872        4.95514     
  143940.        1365.66        3640.75        8.92899        4.95993     
  145455.        1365.66        3644.13        8.93925        4.96494     
  146970.        1365.66        3647.48        8.94948        4.96976     
  148485.        1365.66        3650.83        8.95969        4.97462     
  150000.        1365.66        3654.18        8.96989        4.97955     
  10.0000        1379.80        3156.01        7.55758        4.28676     
  1525.05        1379.80        3174.77        7.59087        4.31525     
  3040.10        1379.80        3193.04        7.62442        4.34183     
  4555.15        1379.80        3202.49        7.64467        4.35496     
  6070.20        1379.80        3243.75        7.71474        4.41434     
  7585.25        1379.80        3248.57        7.72795        4.41993     
  9100.30        1379.80        3253.36        7.74116        4.42554     
  10615.4        1379.80        3258.14        7.75428        4.43106     
  12130.4        1379.80        3262.89        7.76742        4.43665     
  13645.5        1379.80        3267.62        7.78052        4.44223     
  15160.5        1379.80        3282.98        7.83594        4.46579     
  16675.6        1379.80        3290.45        7.86168        4.47658     
  18190.6        1379.80        3298.09        7.88840        4.48784     
  19705.7        1379.80        3303.37        7.90411        4.49449     
  21220.7        1379.80        3310.26        7.92759        4.50441     
  22735.8        1379.80        3319.30        7.96163        4.51849     
  24250.8        1379.80        3325.55        7.98246        4.52735     
  25765.9        1379.80        3331.10        8.00004        4.53492     
  27280.9        1379.80        3336.23        8.01568        4.54164     
  28796.0        1379.80        3341.58        8.03246        4.54887     
  30311.0        1379.80        3347.52        8.05220        4.55742     
  31826.1        1379.80        3352.72        8.06847        4.56442     
  33341.1        1379.80        3357.69        8.08369        4.57098     
  34856.2        1379.80        3361.81        8.09486        4.57599     
  36371.2        1379.80        3367.35        8.11303        4.58372     
  37886.3        1379.80        3371.83        8.12612        4.58953     
  39401.3        1379.80        3376.56        8.14048        4.59577     
  40916.4        1379.80        3381.16        8.15426        4.60182     
  42431.4        1379.80        3385.53        8.16700        4.60750     
  43946.5        1379.80        3390.43        8.18236        4.61413     
  45461.5        1379.80        3394.87        8.19558        4.61998     
  46976.6        1379.80        3399.28        8.20864        4.62577     
  48491.6        1379.80        3403.62        8.22145        4.63148     
  50006.7        1379.80        3407.73        8.23316        4.63682     
  51521.7        1379.80        3412.20        8.24677        4.64280     
  53036.8        1379.80        3416.38        8.25894        4.64829     
  54551.8        1379.80        3420.61        8.27141        4.65386     
  56066.9        1379.80        3424.80        8.28371        4.65939     
  57581.9        1379.80        3428.90        8.29563        4.66478     
  59097.0        1379.80        3433.17        8.30850        4.67053     
  60612.0        1379.80        3437.28        8.32055        4.67596     
  62127.1        1379.80        3441.37        8.33255        4.68138     
  63642.1        1379.80        3445.41        8.34441        4.68676     
  65157.2        1379.80        3449.38        8.35590        4.69205     
  66672.2        1379.80        3453.47        8.36805        4.69749     
  68187.3        1379.80        3457.47        8.37980        4.70284     
  69702.3        1379.80        3461.45        8.39152        4.70818     
  71217.4        1379.80        3465.40        8.40311        4.71348     
  72732.4        1379.80        3469.34        8.41467        4.71877     
  74247.5        1379.80        3473.26        8.42617        4.72402     
  75762.5        1379.80        3477.14        8.43752        4.72917     
  77277.6        1379.80        3481.03        8.44900        4.73449     
  78792.6        1379.80        3484.90        8.46038        4.73970     
  80307.7        1379.80        3488.75        8.47173        4.74480     
  81822.7        1379.80        3492.60        8.48307        4.75001     
  83337.8        1379.80        3496.43        8.49437        4.75524     
  84852.8        1379.80        3500.24        8.50564        4.76046     
  86367.9        1379.80        3504.04        8.51684        4.76561     
  87882.9        1379.80        3507.82        8.52803        4.77076     
  89398.0        1379.80        3511.59        8.53918        4.77589     
  90913.0        1379.80        3515.33        8.55023        4.78094     
  92428.1        1379.80        3519.07        8.56123        4.78614     
  93943.1        1379.80        3522.79        8.57229        4.79115     
  95458.2        1379.80        3526.51        8.58332        4.79634     
  96973.2        1379.80        3530.22        8.59432        4.80148     
  98488.3        1379.80        3533.91        8.60529        4.80655     
  100003.        1379.80        3537.59        8.61623        4.81162     
  101518.        1379.80        3541.25        8.62712        4.81669     
  103033.        1379.80        3544.90        8.63798        4.82175     
  104548.        1379.80        3548.54        8.64882        4.82680     
  106064.        1379.80        3552.17        8.65963        4.83184     
  107579.        1379.80        3555.78        8.67039        4.83677     
  109094.        1379.80        3559.39        8.68115        4.84193     
  110609.        1379.80        3562.98        8.69190        4.84679     
  112124.        1379.80        3566.57        8.70265        4.85192     
  113639.        1379.80        3570.14        8.71333        4.85683     
  115154.        1379.80        3573.71        8.72403        4.86194     
  116669.        1379.80        3577.24        8.73464        4.86673     
  118184.        1379.80        3580.80        8.74528        4.87181     
  119699.        1379.80        3584.34        8.75590        4.87686     
  121214.        1379.80        3587.86        8.76651        4.88185     
  122729.        1379.80        3591.38        8.77711        4.88683     
  124244.        1379.80        3594.88        8.78768        4.89181     
  125759.        1379.80        3598.37        8.79819        4.89677     
  127274.        1379.80        3601.86        8.80868        4.90173     
  128789.        1379.80        3605.33        8.81916        4.90663     
  130304.        1379.80        3608.79        8.82962        4.91153     
  131819.        1379.80        3612.24        8.84006        4.91644     
  133334.        1379.80        3615.68        8.85047        4.92137     
  134849.        1379.80        3619.11        8.86085        4.92632     
  136365.        1379.80        3622.54        8.87122        4.93119     
  137880.        1379.80        3625.95        8.88157        4.93609     
  139395.        1379.80        3629.35        8.89190        4.94097     
  140910.        1379.80        3632.75        8.90222        4.94585     
  142425.        1379.80        3636.15        8.91252        4.95085     
  143940.        1379.80        3639.51        8.92279        4.95559     
  145455.        1379.80        3642.88        8.93304        4.96047     
  146970.        1379.80        3646.24        8.94328        4.96536     
  148485.        1379.80        3649.61        8.95350        4.97030     
  150000.        1379.80        3652.96        8.96371        4.97524     
  10.0000        1393.94        3152.50        6.68656        3.04839     
  1525.05        1393.94        3168.32        7.57710        4.30343     
  3040.10        1393.94        3194.47        7.62178        4.34133     
  4555.15        1393.94        3210.84        7.65209        4.36441     
  6070.20        1393.94        3241.92        7.70711        4.40911     
  7585.25        1393.94        3246.75        7.72033        4.41470     
  9100.30        1393.94        3251.55        7.73354        4.42032     
  10615.4        1393.94        3256.34        7.74667        4.42588     
  12130.4        1393.94        3261.09        7.75984        4.43151     
  13645.5        1393.94        3265.83        7.77298        4.43707     
  15160.5        1393.94        3279.91        7.82299        4.45835     
  16675.6        1393.94        3287.83        7.85077        4.47006     
  18190.6        1393.94        3296.01        7.88005        4.48244     
  19705.7        1393.94        3303.25        7.90505        4.49298     
  21220.7        1393.94        3310.06        7.92813        4.50259     
  22735.8        1393.94        3316.53        7.94978        4.51169     
  24250.8        1393.94        3323.60        7.97453        4.52217     
  25765.9        1393.94        3327.84        7.98571        4.52727     
  27280.9        1393.94        3334.33        8.00791        4.53650     
  28796.0        1393.94        3340.33        8.02779        4.54510     
  30311.0        1393.94        3345.41        8.04333        4.55184     
  31826.1        1393.94        3350.85        8.06076        4.55931     
  33341.1        1393.94        3355.56        8.07468        4.56535     
  34856.2        1393.94        3359.80        8.08643        4.57060     
  36371.2        1393.94        3365.55        8.10557        4.57875     
  37886.3        1393.94        3369.89        8.11791        4.58423     
  39401.3        1393.94        3374.81        8.13321        4.59086     
  40916.4        1393.94        3379.50        8.14735        4.59705     
  42431.4        1393.94        3383.82        8.15984        4.60264     
  43946.5        1393.94        3388.70        8.17508        4.60925     
  45461.5        1393.94        3393.09        8.18797        4.61497     
  46976.6        1393.94        3397.57        8.20143        4.62092     
  48491.6        1393.94        3401.86        8.21392        4.62653     
  50006.7        1393.94        3405.99        8.22573        4.63188     
  51521.7        1393.94        3410.57        8.23978        4.63804     
  53036.8        1393.94        3414.69        8.25166        4.64342     
  54551.8        1393.94        3419.00        8.26450        4.64912     
  56066.9        1393.94        3423.21        8.27690        4.65472     
  57581.9        1393.94        3427.26        8.28855        4.66003     
  59097.0        1393.94        3431.59        8.30163        4.66584     
  60612.0        1393.94        3435.66        8.31350        4.67120     
  62127.1        1393.94        3439.79        8.32570        4.67671     
  63642.1        1393.94        3443.86        8.33763        4.68210     
  65157.2        1393.94        3447.85        8.34919        4.68742     
  66672.2        1393.94        3451.93        8.36129        4.69284     
  68187.3        1393.94        3455.92        8.37298        4.69820     
  69702.3        1393.94        3459.93        8.38479        4.70356     
  71217.4        1393.94        3463.88        8.39635        4.70884     
  72732.4        1393.94        3467.83        8.40797        4.71417     
  74247.5        1393.94        3471.77        8.41953        4.71946     
  75762.5        1393.94        3475.63        8.43076        4.72454     
  77277.6        1393.94        3479.56        8.44242        4.72995     
  78792.6        1393.94        3483.46        8.45389        4.73520     
  80307.7        1393.94        3487.29        8.46514        4.74029     
  81822.7        1393.94        3491.15        8.47653        4.74552     
  83337.8        1393.94        3494.97        8.48779        4.75069     
  84852.8        1393.94        3498.81        8.49910        4.75597     
  86367.9        1393.94        3502.61        8.51033        4.76114     
  87882.9        1393.94        3506.39        8.52148        4.76627     
  89398.0        1393.94        3510.17        8.53266        4.77142     
  90913.0        1393.94        3513.90        8.54367        4.77643     
  92428.1        1393.94        3517.66        8.55474        4.78167     
  93943.1        1393.94        3521.38        8.56582        4.78666     
  95458.2        1393.94        3525.12        8.57685        4.79192     
  96973.2        1393.94        3528.83        8.58786        4.79702     
  98488.3        1393.94        3532.52        8.59882        4.80207     
  100003.        1393.94        3536.21        8.60977        4.80716     
  101518.        1393.94        3539.88        8.62070        4.81225     
  103033.        1393.94        3543.53        8.63154        4.81731     
  104548.        1393.94        3547.18        8.64241        4.82237     
  106064.        1393.94        3550.80        8.65318        4.82735     
  107579.        1393.94        3554.41        8.66395        4.83226     
  109094.        1393.94        3558.05        8.67480        4.83746     
  110609.        1393.94        3561.65        8.68555        4.84251     
  112124.        1393.94        3565.24        8.69630        4.84753     
  113639.        1393.94        3568.82        8.70699        4.85253     
  115154.        1393.94        3572.38        8.71766        4.85753     
  116669.        1393.94        3575.93        8.72831        4.86235     
  118184.        1393.94        3579.49        8.73896        4.86752     
  119699.        1393.94        3583.03        8.74957        4.87249     
  121214.        1393.94        3586.56        8.76021        4.87749     
  122729.        1393.94        3590.08        8.77079        4.88246     
  124244.        1393.94        3593.59        8.78134        4.88741     
  125759.        1393.94        3597.08        8.79187        4.89242     
  127274.        1393.94        3600.57        8.80236        4.89734     
  128789.        1393.94        3604.04        8.81285        4.90224     
  130304.        1393.94        3607.51        8.82334        4.90718     
  131819.        1393.94        3610.97        8.83379        4.91210     
  133334.        1393.94        3614.41        8.84417        4.91704     
  134849.        1393.94        3617.85        8.85459        4.92197     
  136365.        1393.94        3621.28        8.86497        4.92687     
  137880.        1393.94        3624.70        8.87533        4.93177     
  139395.        1393.94        3628.11        8.88566        4.93665     
  140910.        1393.94        3631.51        8.89600        4.94154     
  142425.        1393.94        3634.90        8.90627        4.94646     
  143940.        1393.94        3638.28        8.91656        4.95126     
  145455.        1393.94        3641.65        8.92683        4.95617     
  146970.        1393.94        3645.01        8.93705        4.96101     
  148485.        1393.94        3648.39        8.94731        4.96605     
  150000.        1393.94        3651.74        8.95750        4.97088     
  10.0000        1408.08        3151.10        6.68080        3.04502     
  1525.05        1408.08        3162.38        6.69874        3.05458     
  3040.10        1408.08        3192.63        7.61481        4.33633     
  4555.15        1408.08        3210.52        7.64709        4.36145     
  6070.20        1408.08        3240.07        7.69923        4.40376     
  7585.25        1408.08        3244.92        7.71271        4.40948     
  9100.30        1408.08        3249.75        7.72596        4.41511     
  10615.4        1408.08        3254.54        7.73916        4.42073     
  12130.4        1408.08        3259.31        7.75233        4.42634     
  13645.5        1408.08        3264.05        7.76542        4.43193     
  15160.5        1408.08        3277.06        7.81110        4.45140     
  16675.6        1408.08        3285.27        7.84018        4.46370     
  18190.6        1408.08        3293.10        7.86767        4.47529     
  19705.7        1408.08        3299.32        7.88783        4.48385     
  21220.7        1408.08        3305.24        7.90656        4.49175     
  22735.8        1408.08        3312.11        7.93000        4.50169     
  24250.8        1408.08        3319.32        7.95533        4.51254     
  25765.9        1408.08        3325.42        7.97545        4.52109     
  27280.9        1408.08        3331.67        7.99639        4.53007     
  28796.0        1408.08        3337.50        8.01549        4.53816     
  30311.0        1408.08        3342.40        8.03007        4.54456     
  31826.1        1408.08        3348.04        8.04841        4.55238     
  33341.1        1408.08        3353.17        8.06435        4.55926     
  34856.2        1408.08        3358.00        8.07896        4.56559     
  36371.2        1408.08        3363.36        8.09614        4.57304     
  37886.3        1408.08        3367.90        8.10944        4.57892     
  39401.3        1408.08        3372.78        8.12448        4.58543     
  40916.4        1408.08        3377.35        8.13804        4.59144     
  42431.4        1408.08        3381.99        8.15204        4.59755     
  43946.5        1408.08        3386.65        8.16616        4.60376     
  45461.5        1408.08        3391.16        8.17966        4.60972     
  46976.6        1408.08        3395.64        8.19304        4.61570     
  48491.6        1408.08        3400.05        8.20609        4.62149     
  50006.7        1408.08        3404.43        8.21913        4.62727     
  51521.7        1408.08        3408.73        8.23179        4.63296     
  53036.8        1408.08        3412.97        8.24421        4.63857     
  54551.8        1408.08        3417.27        8.25699        4.64423     
  56066.9        1408.08        3421.45        8.26918        4.64975     
  57581.9        1408.08        3425.67        8.28170        4.65533     
  59097.0        1408.08        3429.85        8.29400        4.66088     
  60612.0        1408.08        3434.00        8.30620        4.66638     
  62127.1        1408.08        3438.12        8.31830        4.67196     
  63642.1        1408.08        3442.24        8.33048        4.67733     
  65157.2        1408.08        3446.31        8.34246        4.68279     
  66672.2        1408.08        3450.31        8.35412        4.68804     
  68187.3        1408.08        3454.33        8.36595        4.69342     
  69702.3        1408.08        3458.39        8.37796        4.69890     
  71217.4        1408.08        3462.34        8.38952        4.70419     
  72732.4        1408.08        3466.33        8.40129        4.70956     
  74247.5        1408.08        3470.21        8.41253        4.71473     
  75762.5        1408.08        3474.11        8.42397        4.72003     
  77277.6        1408.08        3478.05        8.43561        4.72534     
  78792.6        1408.08        3481.94        8.44705        4.73053     
  80307.7        1408.08        3485.79        8.45834        4.73578     
  81822.7        1408.08        3489.68        8.46986        4.74095     
  83337.8        1408.08        3493.52        8.48119        4.74615     
  84852.8        1408.08        3497.33        8.49236        4.75133     
  86367.9        1408.08        3501.13        8.50359        4.75647     
  87882.9        1408.08        3504.94        8.51480        4.76177     
  89398.0        1408.08        3508.73        8.52602        4.76696     
  90913.0        1408.08        3512.50        8.53714        4.77209     
  92428.1        1408.08        3516.25        8.54823        4.77719     
  93943.1        1408.08        3519.98        8.55926        4.78233     
  95458.2        1408.08        3523.71        8.57030        4.78745     
  96973.2        1408.08        3527.41        8.58126        4.79250     
  98488.3        1408.08        3531.12        8.59224        4.79761     
  100003.        1408.08        3534.81        8.60322        4.80269     
  101518.        1408.08        3538.51        8.61424        4.80777     
  103033.        1408.08        3542.15        8.62509        4.81267     
  104548.        1408.08        3545.81        8.63590        4.81798     
  106064.        1408.08        3549.45        8.64674        4.82304     
  107579.        1408.08        3553.06        8.65753        4.82785     
  109094.        1408.08        3556.70        8.66836        4.83310     
  110609.        1408.08        3560.30        8.67911        4.83816     
  112124.        1408.08        3563.91        8.68990        4.84313     
  113639.        1408.08        3567.49        8.70060        4.84812     
  115154.        1408.08        3571.06        8.71130        4.85313     
  116669.        1408.08        3574.64        8.72201        4.85822     
  118184.        1408.08        3578.19        8.73265        4.86320     
  119699.        1408.08        3581.73        8.74327        4.86817     
  121214.        1408.08        3585.25        8.75383        4.87308     
  122729.        1408.08        3588.78        8.76443        4.87810     
  124244.        1408.08        3592.29        8.77500        4.88310     
  125759.        1408.08        3595.80        8.78555        4.88806     
  127274.        1408.08        3599.28        8.79603        4.89301     
  128789.        1408.08        3602.76        8.80649        4.89789     
  130304.        1408.08        3606.24        8.81702        4.90291     
  131819.        1408.08        3609.69        8.82742        4.90779     
  133334.        1408.08        3613.15        8.83787        4.91272     
  134849.        1408.08        3616.59        8.84831        4.91760     
  136365.        1408.08        3620.03        8.85870        4.92252     
  137880.        1408.08        3623.46        8.86910        4.92749     
  139395.        1408.08        3626.87        8.87943        4.93239     
  140910.        1408.08        3630.27        8.88974        4.93727     
  142425.        1408.08        3633.66        8.90000        4.94206     
  143940.        1408.08        3637.06        8.91035        4.94703     
  145455.        1408.08        3640.43        8.92060        4.95188     
  146970.        1408.08        3643.80        8.93083        4.95671     
  148485.        1408.08        3647.15        8.94104        4.96154     
  150000.        1408.08        3650.52        8.95126        4.96651     
  10.0000        1422.22        3149.61        6.67501        3.04161     
  1525.05        1422.22        3166.05        6.69849        3.05507     
  3040.10        1422.22        3175.27        7.58541        4.30887     
  4555.15        1422.22        3210.52        7.64258        4.35897     
  6070.20        1422.22        3238.25        7.69167        4.39856     
  7585.25        1422.22        3243.11        7.70513        4.40429     
  9100.30        1422.22        3247.93        7.71837        4.40994     
